"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"BMW X1 X1 sDrive20d (71AD)Auto.01/2021","","5.2","5.3","136.0","153.0"
"BMW X1 X1 sDrive20d Auto.11/2019","","5.3","5.9","139.0","155.0"
"BMW X1 X1 sDrive20i (71AA)Auto.01/2021","","6.5","7.1","147.0","166.0"
"BMW X1 X1 sDrive20i Auto.11/2019","","6.8","7.6","155.0","172.0"
"BMW X1 X1 xDrive18d (31AD) Man.07/2020","","5.5","6.1","144.0","160.0"
"BMW X1 X1 xDrive18d (31AD)Auto.01/2021","","5.4","6.3","144.0","163.0"
"BMW X1 X1 xDrive18d (31AD)Man.01/2021","","5.4","6.3","144.0","163.0"
"BMW X1 X1 xDrive18d Auto.11/2019","","5.5","6.2","145.0","162.0"
"BMW X1 X1 xDrive18d Man.11/2019","","5.5","6.1","143.0","160.0"
"BMW X1 X1 xDrive20d (31AE)Auto.01/2021","","5.6","6.4","148.0","163.0"
"BMW X1 X1 xDrive20d Auto.11/2019","","5.6","6.2","147.0","163.0"
"BMW X1 X1 xDrive20i (11AB)Auto.01/2021","","6.9","7.7","158.0","175.0"
"BMW X1 X1 xDrive20i Auto.11/2019","","7.3","8.1","165.0","183.0"
"BMW X1 X1 xDrive25d (JJ31)Auto.01/2021","","5.7","6.4","149.0","166.0"
"BMW X1 X1 xDrive25d Auto.11/2019","","5.7","6.3","149.0","166.0"
"BMW X1 X1 xDrive25e (71AB) Auto.07/2020","","1.7","1.9","39.0","43.0"
"BMW X1 X1 xDrive25e (71AB)Auto.01/2021","","1.7","1.9","40.0","43.0"
"BMW X1 X1 xDrive25e Auto.07/2020","","1.7","1.9","39.0","43.0"
"BMW X1 xDrive 25e 21EF","","0.7","1.0","15.0","22.0"
"BMW X1 xDrive 30e 31EF","","0.7","1.0","16.0","23.0"
"BMW X2 M35i xDrive 81GM","","7.7","8.1","174.0","183.0"
"BMW X2 sDrive18d 31GN","","5.1","5.5","133.0","144.0"
"BMW X2 sDrive20i 21GM","","6.0","6.5","136.0","147.0"
"BMW X2 X2 M35i (YN11)Auto.01/2021","","7.4","8.0","170.0","185.0"
"BMW X2 X2 M35i Auto.11/2019","","8.1","8.6","184.0","195.0"
"BMW X2 X2 sDrive16d (YK11)Auto.01/2021","","4.9","5.8","127.0","149.0"
