"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Toyota COROLLA Touring Sports 1.8 Business/ Active/ Active Tech Llanta 15p y 16p (MY20)","","4.3","5.1","97.0","116.0"
"Toyota COROLLA Touring Sports 2.0 Feel/ Advance/ Advance Luxury Llanta 18p (MY20)","","4.7","5.6","106.0","127.0"
"Toyota COROLLA Touring Sports Feel 1.8 Llanta 17p (MY20)","","4.3","5.1","97.0","116.0"
"Toyota GR SUPRA (MY19)","","7.5","7.5","170.0","170.0"
"Toyota GR SUPRA Jarama edition (MY21)","","8.1","8.1","184.7","184.7"
"Toyota GR SUPRA Performance (MY21)","","8.1","8.1","184.7","184.7"
"Toyota GR SUPRA Performance A/T (MY22)","","8.1","8.1","183.0","183.0"
"Toyota GR SUPRA Performance/Limited edition (MY23)","","8.8","8.8","198.3","198.3"
"Toyota GR SUPRA Performance/Performance special edition(MY22)","","8.8","8.8","198.3","198.3"
"Toyota GR SUPRA Pure (MY21)","","7.4","7.4","167.3","167.3"
"Toyota GR SUPRA Pure (MY22)","","7.1","7.1","160.6","160.6"
"Toyota GR SUPRA Pure (MY23)","","7.1","7.1","160.6","160.6"
"Toyota GR-YARIS 1.6 3P (NG20)","","8.2","8.2","186.0","186.0"
"Toyota GR86 Sport (MY22)","","8.7","8.7","198.0","198.0"
"Toyota GR86 Sport (NG22)","","8.7","8.7","198.0","198.0"
"Toyota GT86 Automático (MY19)","","8.6","8.6","193.0","193.0"
"Toyota GT86 Automático (MY20)","","8.6","8.6","193.0","193.0"
"Toyota GT86 Manual (MY19)","","8.5","8.5","191.0","191.0"
"Toyota GT86 Manual (MY20)","","8.5","8.5","191.0","191.0"
"Toyota HIGHLANDER Advance (MY23)","","6.6","7.2","148.4","162.5"
"Toyota HIGHLANDER Advance/Luxury (MY21)","","6.6","7.2","148.4","162.5"
"Toyota HIGHLANDER Advance/Luxury (MY22)","","6.6","7.2","148.4","162.5"
"Toyota HIGHLANDER Advance/Luxury (MY24)","","6.6","7.2","148.4","162.5"
"Toyota HIGHLANDER Luxury (MY23)","","6.6","7.2","148.4","162.5"
"Toyota HILUX CD Automático Llanta 17p (MY20)","","9.4","10.1","246.0","267.0"
"Toyota HILUX CD Automático Llanta 18p (MY20)","","8.8","9.8","232.0","258.0"
