"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Nissan Qashqai 1.3DIG-T 140CV 2WD MT N-CONNECTA ANTIGUO","","7.0","7.0","159.0","159.0"
"Nissan Qashqai 1.3DIG-T 140CV 2WD MT N-CONNECTA EURO6D-FULL","","6.4","6.4","145.1","145.1"
"Nissan Qashqai 1.3DIG-T 140CV 2WD MT N-STYLE EURO6D-FULL","","6.3","6.3","143.9","143.9"
"Nissan Qashqai 1.3DIG-T 140CV 2WD MT N-TEC","","7.1","7.1","161.0","161.0"
"Nissan Qashqai 1.3DIG-T 140CV 2WD MT Q-LINE","","7.1","7.1","160.0","160.0"
"Nissan Qashqai 1.3DIG-T 140CV 2WD MT TEKNA","","7.1","7.1","161.0","161.0"
"Nissan Qashqai 1.3DIG-T 140CV 2WD MT TEKNA+","","7.2","7.2","162.0","162.0"
"Nissan Qashqai 1.3DIG-T 140CV 2WD MT VISIA","","6.8","6.8","154.0","154.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT ACENTA","","6.9","6.9","153.0","153.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT ACENTA EURO6D-FULL","","6.4","6.4","144.5","144.5"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT ACENTA LLANTA 18","","6.8","6.8","154.0","154.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT ACENTA LLANTA 18","","6.9","6.9","156.0","156.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT ACENTA LLANTA 18 ANTIGUO","","7.1","7.1","159.0","159.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT N-CONNECTA","","6.9","6.9","156.0","156.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT N-CONNECTA","","6.8","6.8","154.0","154.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT N-CONNECTA ANTIGUO","","7.1","7.1","159.0","159.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT N-CONNECTA EURO6D-FULL","","6.5","6.5","146.4","146.4"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT N-STYLE EURO6D-FULL","","6.4","6.4","145.4","145.4"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT N-TEC","","7.1","7.1","161.0","161.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT Q-LINE","","7.1","7.1","160.0","160.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT TEKNA","","7.1","7.1","161.0","161.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD DCT TEKNA+","","7.2","7.2","162.0","162.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD MT ACENTA","","6.9","6.9","156.0","156.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD MT ACENTA LLANTA 18","","6.9","6.9","156.0","156.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD MT ACENTA LLANTA 18 ANTIGUO","","7.0","7.0","159.0","159.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD MT N-CONNECTA","","6.9","6.9","156.0","156.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD MT N-CONNECTA","","7.0","7.0","159.0","159.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD MT N-TEC","","7.1","7.1","161.0","161.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD MT Q-LINE","","7.1","7.1","160.0","160.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD MT TEKNA","","7.1","7.1","161.0","161.0"
"Nissan Qashqai 1.3DIG-T 160CV 2WD MT TEKNA+","","7.1","7.1","161.0","161.0"
"Nissan Qashqai 1.5dCi 115CV 2WD DCT ACENTA","","5.3","5.3","138.0","138.0"
"Nissan Qashqai 1.5dCi 115CV 2WD DCT ACENTA LLANTA 18","","5.3","5.3","138.0","138.0"
"Nissan Qashqai 1.5dCi 115CV 2WD DCT ACENTA LLANTA 18 ANTIGUO","","5.3","5.3","141.0","141.0"
"Nissan Qashqai 1.5dCi 115CV 2WD DCT N-CONNECTA","","5.3","5.3","138.0","138.0"
"Nissan Qashqai 1.5dCi 115CV 2WD DCT N-CONNECTA ANTIGUO","","5.4","5.4","141.0","141.0"
"Nissan Qashqai 1.5dCi 115CV 2WD DCT N-TEC","","5.4","5.4","143.0","143.0"
"Nissan Qashqai 1.5dCi 115CV 2WD DCT Q-LINE","","5.4","5.4","143.0","143.0"
"Nissan Qashqai 1.5dCi 115CV 2WD DCT TEKNA","","5.4","5.4","143.0","143.0"
"Nissan Qashqai 1.5dCi 115CV 2WD DCT TEKNA+","","5.5","5.5","143.0","143.0"
"Nissan Qashqai 1.5dCi 115CV 2WD MT ACENTA","","5.3","5.3","139.0","139.0"
"Nissan Qashqai 1.5dCi 115CV 2WD MT ACENTA LLANTA 18","","5.3","5.3","139.0","139.0"
"Nissan Qashqai 1.5dCi 115CV 2WD MT ACENTA LLANTA 18 ANTIGUO","","5.3","5.3","143.0","143.0"
"Nissan Qashqai 1.5dCi 115CV 2WD MT TEKNA+","","5.6","5.6","146.0","146.0"
"Nissan Qashqai 1.5dCi 115CV 2WD MT VISIA","","5.3","5.3","140.0","140.0"
"Nissan Qashqai 1.5dCi 115CV 2WD MTN-CONNECTA","","5.3","5.3","139.0","139.0"
"Nissan Qashqai 1.5dCi 115CV 2WD MTN-CONNECTA ANTIGUO","","5.4","5.4","143.0","143.0"
"Nissan Qashqai 1.5dCi 115CV 2WD N-TEC","","5.5","5.5","145.0","145.0"
"Nissan Qashqai 1.5dCi 115CV 2WD Q-LINE","","5.5","5.5","145.0","145.0"
"Nissan Qashqai 1.5dCi 115CV 2WD TEKNA","","5.5","5.5","144.0","144.0"
"Nissan Qashqai 1.7dCi 150CV 2WD MT ACENTA","","5.5","5.5","144.0","144.0"
"Nissan Qashqai 1.7dCi 150CV 2WD MT ACENTA LLANTA 18","","5.5","5.5","144.0","144.0"
"Nissan Qashqai 1.7dCi 150CV 2WD MT N-CONNECTA","","5.5","5.5","144.0","144.0"
"Nissan Qashqai 1.7dCi 150CV 2WD MT N-TEC","","5.7","5.7","149.0","149.0"
"Nissan Qashqai 1.7dCi 150CV 2WD MT Q-LINE","","5.7","5.7","149.0","149.0"
"Nissan Qashqai 1.7dCi 150CV 2WD MT TEKNA","","5.7","5.7","149.0","149.0"
"Nissan Qashqai 1.7dCi 150CV 2WD MT TEKNA+","","5.7","5.7","150.0","150.0"
"Nissan Qashqai 1.7dCi 150CV 4WD MT ACENTA","","5.9","5.9","155.0","155.0"
"Nissan Qashqai 1.7dCi 150CV 4WD MT ACENTA LLANTA 18","","5.9","5.9","155.0","155.0"
"Nissan Qashqai 1.7dCi 150CV 4WD MT N-CONNECTA","","5.9","5.9","155.0","155.0"
"Nissan Qashqai 1.7dCi 150CV 4WD MT N-TEC","","6.1","6.1","160.0","160.0"
"Nissan Qashqai 1.7dCi 150CV 4WD MT Q-LINE","","6.1","6.1","160.0","160.0"
"Nissan Qashqai 1.7dCi 150CV 4WD MT TEKNA","","6.1","6.1","160.0","160.0"
"Nissan Qashqai 1.7dCi 150CV 4WD MT TEKNA+","","6.1","6.1","160.0","160.0"
"Nissan Qashqai 1.7dCi 150CV 4WD MT VISIA","","5.9","5.9","155.0","155.0"
"Nissan TOWNSTAR Combi 5 plazas 1.3G 96kW (130 CV) 6M/T L1 N-Connecta","","6.7","6.7","152.0","152.0"
"Nissan TOWNSTAR Combi 5 plazas 1.3G 96kW (130 CV) 6M/T L1 N-Connecta Diseño","","6.8","6.8","154.0","154.0"
"Nissan TOWNSTAR Combi 5 plazas 1.3G 96kW (130 CV) 6M/T L1 N-Connecta Navegador + Tech.","","6.7","6.7","152.0","152.0"
"Nissan TOWNSTAR Furgón 2P 1.3G 96kw (130cv) L2 COMFORT","","8.1","9.5","184.0","215.0"
"Nissan TOWNSTAR Furgón 2P 1.3G 96kw (130cv) L2 COMFORT - P. Conectividad + P. Asistencia conducción","","8.1","9.5","184.0","215.0"
"Nissan TOWNSTAR Furgón 2P 1.3G 96kw (130cv) L2 COMFORT - P. Mampara","","8.1","9.5","184.0","215.0"
"Nissan TOWNSTAR Furgón 2P 1.3G 96kw (130cv) L2 PROFESIONAL","","8.1","9.5","184.0","215.0"
"Nissan TOWNSTAR Furgón 2P 1.3G 96kw (130cv) L2 PROFESIONAL - Puerta izquierda","","8.1","9.5","184.0","215.0"
"Nissan TOWNSTAR Furgón 2P 45kWh - 90kw (120cv) L1 COMFORT","","","","",""
"Nissan TOWNSTAR Furgón 2P 45kWh - 90kw (120cv) L1 PREMIUM","","","","",""
"Nissan TOWNSTAR Furgón 2P 45kWh - 90kw (120cv) L1 PROFESIONAL","","","","",""
"Nissan TOWNSTAR Furgón 2P 45kWh - 90kw (120cv) L1 PROFESIONAL BASIC","","","","",""
"Nissan TOWNSTAR Furgón 2P 45kWh - 90kw (122cv) L2 COMFORT - Carga 22Kw + 80kW DC","","","","",""
"Nissan TOWNSTAR Furgón 2P 45kWh - 90kw (122cv) L2 COMFORT - P. Mampara 22kW + 80kW DC","","","","",""
"Nissan TOWNSTAR Furgón 2P 45kWh - 90kw (122cv) L2 PROFESIONAL","","","","",""
"Nissan TOWNSTAR Furgón 2P 45kWh - 90kw (122cv) L2 PROFESIONAL - Puerta izquierda","","","","",""
"Nissan TOWNSTAR Furgón 3P 1.3G 96kw (130cv) L2 COMFORT","","8.1","9.5","184.0","215.0"
"Nissan TOWNSTAR Furgón 3P 1.3G 96kw (130cv) L2 COMFORT - P. Conectividad + P. Asistencia conducción","","8.1","9.5","184.0","215.0"
"Nissan TOWNSTAR Furgón 3P 1.3G 96kw (130cv) L2 PROFESIONAL","","8.1","9.5","184.0","215.0"
"Nissan TOWNSTAR Furgón 3P 1.3G 96kw (130cv) L2 PROFESIONAL - Puerta izquierda","","8.1","9.5","184.0","215.0"
"Nissan TOWNSTAR Furgón 3P 45kWh - 90kw (120cv) L1 COMFORT","","","","",""
"Nissan TOWNSTAR Furgón 3P 45kWh - 90kw (120cv) L1 PROFESIONAL","","","","",""
"Nissan TOWNSTAR Furgón 3P 45kWh - 90kw (122cv) L2 COMFORT - Carga 22Kw + 80kW DC","","","","",""
"Nissan TOWNSTAR Furgón 3P 45kWh - 90kw (122cv) L2 PROFESIONAL","","","","",""
"Nissan TOWNSTAR Furgón 3P 45kWh - 90kw (122cv) L2 PROFESIONAL - Puerta izquierda","","","","",""
"Nissan X-Trail 1.5 Mild Hybrid 120kW (163CV) 4x2 N-CONNECTA 5P","","5.8","6.1","122.2","110.2"
