"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"BMW Serie 1 118d (7M91)Man.01/2021","","4.4","5.5","122.0","148.0"
"BMW Serie 1 118d Man.11/2019","","4.7","5.4","122.0","142.0"
"BMW Serie 1 118i (7K31)Auto.01/2021","","5.5","6.4","128.0","151.0"
"BMW Serie 1 118i (7K31)Man.01/2021","","5.5","6.4","128.0","151.0"
"BMW Serie 1 118i Man.11/2019","","5.9","6.9","135.0","156.0"
"BMW Serie 1 120d (7N31)Auto.01/2021","","4.8","5.5","129.0","149.0"
"BMW Serie 1 120d xDrive Auto.11/2019","","5.3","5.9","138.0","156.0"
"BMW Serie 1 120i (7K51)Auto.01/2021","","6.0","6.8","137.0","157.0"
"BMW Serie 1 128ti (7L51)Auto.01/2021","","6.8","7.3","157.0","170.0"
"BMW Serie 1 M135i xDrive (7L11)Auto.01/2021","","7.3","7.8","167.0","178.0"
"BMW Serie 1 M135i xDrive Auto.11/2019","","7.8","8.3","176.0","188.0"
"BMW Serie 2 216d Active Tourer (6T51) Auto.07/2020","","4.8","5.1","126.0","136.0"
"BMW Serie 2 216d Active Tourer (6T51)Auto.01/2021","","4.8","5.1","123.0","133.0"
"BMW Serie 2 216d Active Tourer (6T51)Man.01/2021","","4.8","5.1","123.0","133.0"
"BMW Serie 2 216d Active Tourer Man.11/2019","","4.7","5.1","124.0","134.0"
"BMW Serie 2 216d Gran Coupé (11AM) Auto.07/2020","","4.6","5.3","120.0","139.0"
"BMW Serie 2 216d Gran Coupé (11AM)Auto.01/2021","","4.7","5.2","120.0","139.0"
"BMW Serie 2 216d Gran Tourer (6W51)Auto.01/2021","","4.9","5.3","128.0","139.0"
"BMW Serie 2 216d Gran Tourer (6W51)Man.01/2021","","4.9","5.3","128.0","139.0"
"BMW Serie 2 216d Gran Tourer Man.11/2019","","4.9","5.4","129.0","140.0"
"BMW Serie 2 218d (21BY) Auto. 11/2021","","4.8","5.3","125.0","139.0"
"BMW Serie 2 218d Active Tourer (6T91)Auto.01/2021","","4.8","5.3","129.0","141.0"
"BMW Serie 2 218d Active Tourer (6T91)Man.01/2021","","4.8","5.3","129.0","141.0"
"BMW Serie 2 218d Active Tourer Man.11/2019","","5.0","5.4","130.0","140.0"
"BMW Serie 2 218d Cabrio Auto.11/2019","","5.9","6.4","155.0","167.0"
"BMW Serie 2 218d Coupé Auto.11/2019","","5.5","6.0","144.0","158.0"
"BMW Serie 2 218d Gran Coupé (31AM) Auto.07/2020","","4.6","5.6","121.0","145.0"
"BMW Serie 2 218d Gran Coupé (31AM)Auto.01/2021","","4.6","5.5","121.0","146.0"
"BMW Serie 2 218d Gran Coupé (31AM)Man.01/2021","","4.6","5.5","121.0","146.0"
"BMW Serie 2 218d Gran Tourer (6W91)Auto.01/2021","","5.0","5.6","134.0","147.0"
"BMW Serie 2 218d Gran Tourer (6W91)Man.01/2021","","5.0","5.6","134.0","147.0"
"BMW Serie 2 218d Gran Tourer Man.11/2019","","5.1","5.6","134.0","146.0"
"BMW Serie 2 218d xDrive Active Tourer (6U11) Auto.07/2020","","5.4","5.7","141.0","149.0"
"BMW Serie 2 218d xDrive Active Tourer (6U11)Auto.01/2021","","5.3","5.7","141.0","149.0"
"BMW Serie 2 218d xDrive Active Tourer Auto.11/2019","","5.4","5.8","141.0","152.0"
"BMW Serie 2 218d xDrive Gran Tourer (6X11)Auto.01/2021","","5.5","6.0","146.0","154.0"
"BMW Serie 2 218d xDrive Gran Tourer Auto.11/2019","","5.6","6.0","146.0","157.0"
"BMW Serie 2 218i (21BX) Auto. 11/2021","","6.2","6.8","140.0","155.0"
"BMW Serie 2 218i (31CL)Auto.01/2021","","7.5","8.0","172.0","183.0"
"BMW Serie 2 218i (31CL)Man.01/2021","","7.5","8.0","172.0","183.0"
"BMW Serie 2 218i Active Tourer (6S11)Auto.01/2021","","5.9","6.3","135.0","144.0"
"BMW Serie 2 218i Active Tourer (6S11)Man.01/2021","","5.9","6.3","135.0","144.0"
"BMW Serie 2 218i Cabrio (2M11) Auto.07/2020","","7.7","8.4","175.0","190.0"
