"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE","","5.8","6.6","133.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE Ecomotive","","5.8","6.6","131.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE GO Ecomotive","","5.8","6.6","131.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE GO Navi Ecomotive","","5.8","6.6","131.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE GO2","","5.8","6.6","134.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE MY22","","5.8","6.4","134.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE PLUS MY22","","5.8","6.4","134.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XL","","5.8","6.4","134.0","145.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XL Edition","","5.8","6.4","134.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XL MY24","","5.8","6.4","134.0","145.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XM","","5.8","6.4","134.0","145.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XM Edition","","5.8","6.4","134.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XM MY24","","5.8","6.4","134.0","145.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp X-PERIENCE MY22","","5.8","6.4","134.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp X-PERIENCE PLUS MY22","","5.8","6.4","134.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XCELLENCE","","5.8","6.6","134.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XCELLENCE Ecomotive","","5.8","6.6","131.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XCELLENCE GO Ecomotive","","5.8","6.6","131.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XCELLENCE GO2","","5.8","6.6","134.0","149.0"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XL","","5.8","6.4","135.0","145.0"
