"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Toyota PROACE VERSO EV Shuttle media Advance 75 kWh (MY23)","","","","",""
"Toyota PROACE VERSO EV Shuttle media Vx 50 kWh (MY23)","","","","",""
"Toyota PROACE VERSO EV Shuttle media Vx 50 kWh (RC22)","","","","",""
"Toyota PROACE VERSO EV Shuttle media VX 75 kWh (MY22)","","","","",""
"Toyota PROACE VERSO EV Shuttle media Vx 75 kWh (MY23)","","","","",""
"Toyota PROACE VERSO EV Shuttle media Vx 75 kWh (RC22)","","","","",""
"Toyota PROACE VERSO EV Shuttle medio VX 50kW (MY21)","","","","",""
"Toyota PROACE VERSO EV Shuttle medio VX 75kW (MY21)","","","","",""
"Toyota PROACE VERSO EV Vip larga Luxury 75 kWh (MY22)","","","","",""
"Toyota PROACE VERSO EV Vip larga Luxury 75 kWh (RC22)","","","","",""
"Toyota PROACE VERSO EV Vip media Luxury 75 kWh (MY22)","","","","",""
"Toyota PROACE VERSO EV Vip media Luxury 75 kWh (MY23)","","","","",""
"Toyota PROACE VERSO EV Vip media Luxury 75 kWh (RC22)","","","","",""
"Toyota PROACE VERSO Family Advance/Advance plus larga 2.0D 145CV 6MT (MY22)","","6.7","7.7","174.4","202.6"
"Toyota PROACE VERSO Family Advance/Advance plus larga 2.0D 145CV 8AT (MY22)","","6.8","7.9","179.5","207.2"
"Toyota PROACE VERSO Family Advance/Advance plus media 2.0D 145CV 6MT (MY22)","","6.7","7.7","174.4","202.6"
"Toyota PROACE VERSO Family Advance/Advance plus media 2.0D 145CV 8AT (MY22)","","6.8","7.9","179.5","207.2"
"Toyota PROACE VERSO Family corto advance Llanta 17p (MY21)","","6.1","6.9","159.3","181.1"
"Toyota PROACE VERSO Family corto Llanta 17p (MY20)","","6.0","7.0","157.0","185.0"
"Toyota PROACE VERSO Family larga Advance 2.0D 145 CV 6MT (MY23)","","7.0","8.0","182.2","210.3"
"Toyota PROACE VERSO Family larga Advance 2.0D 180 CV 8AT (MY23)","","6.9","7.9","180.5","208.2"
"Toyota PROACE VERSO Family larga Advance/Advance plus 2.0D 145 CV 6MT (RC22)","","6.7","7.7","179.5","207.2"
"Toyota PROACE VERSO Family larga Advance/Advance plus 2.0D 180 CV 8AT (RC22)","","6.8","7.9","179.5","207.2"
"Toyota PROACE VERSO Family largo advance Llanta 17p (MY21)","","6.7","7.7","174.4","202.6"
"Toyota PROACE VERSO Family largo advance Llanta 17p (MY21)","","6.8","7.9","177.4","206.0"
"Toyota PROACE VERSO Family largo advance plus Llanta 17p (MY21)","","6.8","7.9","177.4","206.0"
"Toyota PROACE VERSO Family largo advance plus Llanta 17p (MY21)","","6.7","7.8","175.8","204.5"
"Toyota PROACE VERSO Family largo Llanta 17p (MY20)","","6.7","7.8","177.0","205.0"
"Toyota PROACE VERSO Family largo Llanta 17p (MY20)","","7.0","8.0","182.0","209.0"
"Toyota PROACE VERSO Family media Advance 2.0D 145 CV 6MT (MY23)","","7.0","8.0","182.2","210.3"
"Toyota PROACE VERSO Family media Advance 2.0D 180 CV 8AT (MY23)","","6.9","7.9","180.5","208.2"
