"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Toyota PROACE CITY VERSO Family 1.5D L2 Advance (MY22)","","5.0","5.9","130.0","154.4"
"Toyota PROACE CITY VERSO Family 1.5D L2 ADVANCE 7p (MY21)","","5.0","5.9","130.0","154.4"
"Toyota PROACE CITY VERSO Family Active 7 plazas L2 1.5D 130CV 6MT (MY22)","","5.0","5.9","130.0","154.4"
"Toyota PROACE CITY VERSO Family Active 7 plazas L2 1.5D 130CV 6MT (RC22)","","5.0","5.9","130.0","154.4"
"Toyota PROACE CITY VERSO Family Active 7 plazas L2 1.5D 130CV 8AT (MY22)","","5.2","6.2","136.7","163.4"
"Toyota PROACE CITY VERSO Family Active 7 plazas L2 1.5D 130CV 8AT (RC22)","","5.2","6.2","136.7","163.4"
"Toyota PROACE CITY VERSO Family Active L1 1.2P 110CV 6MT","","6.2","7.4","139.8","166.9"
"Toyota PROACE CITY VERSO Family Active L1 1.2P 110CV 6MT (RC22)","","6.2","7.4","139.8","166.9"
"Toyota PROACE CITY VERSO Family Active/Advance L1 1.5D 130CV 6MT (MY22)","","5.0","5.9","130.0","154.4"
"Toyota PROACE CITY VERSO Family Active/Advance L1 1.5D 130CV 6MT (RC22)","","5.0","5.9","130.0","154.4"
"Toyota PROACE CITY VERSO Family Active/Advance L1 1.5D 130CV 8AT (MY22)","","5.2","6.2","136.7","163.4"
"Toyota PROACE CITY VERSO Family Active/Advance L1 1.5D 130CV 8AT (RC22)","","5.2","6.2","136.7","163.4"
"Toyota PROACE Crew Cab Largo 2.0D (MY20)","","7.0","7.9","184.0","206.0"
"Toyota PROACE Crew cab largo 2.0D GX (MY21)","","7.0","7.9","184.1","206.1"
"Toyota PROACE Crew Cab Medio 1.5D (MY20)","","6.0","6.7","159.0","177.0"
"Toyota PROACE Crew cab medio 1.5D GX (MY21)","","6.1","6.7","158.6","176.7"
"Toyota PROACE EV Furgón corto GX 50 kWh (MY21)","","","","",""
"Toyota PROACE EV Furgón largo GX/VX 75 kWh (MY21)","","","","",""
"Toyota PROACE EV Furgón medio GX 50 kWh (MY21)","","","","",""
"Toyota PROACE EV Furgón medio GX/VX 75 kWh (MY21)","","","","",""
"Toyota PROACE EV Furgón medio VX 50 kWh (MY21)","","","","",""
"Toyota PROACE EV Van larga Gx plus/Vx 75 kWh (MY23)","","","","",""
"Toyota PROACE EV Van larga Gx/Gx plus/Vx 75 kWh (RC22)","","","","",""
"Toyota PROACE EV Van Larga GX/VX 75 kWh (MY22)","","","","",""
"Toyota PROACE EV Van Media GX 50 kWh (MY22)","","","","",""
"Toyota PROACE EV Van media Gx plus 50 kWh (MY23)","","","","",""
"Toyota PROACE EV Van media Gx plus/Vx 75 kWh (MY23)","","","","",""
"Toyota PROACE EV Van media Gx/Gx plus 50 kWh (RC22)","","","","",""
"Toyota PROACE EV Van media Gx/Gx plus/Vx 75 kWh (RC22)","","","","",""
"Toyota PROACE EV Van Media GX/VX 75 kWh (MY22)","","","","",""
