"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Volvo S60 Recharge Híbrido Enchufable, Core, AWD, T8 MY23","","0.7","1.1","16.0","25.0"
"Volvo S60 Recharge Híbrido Enchufable, Plus, AWD, T8 MY23","","0.7","1.1","16.0","25.0"
"Volvo S60 Recharge Híbrido Enchufable, Ultimate, AWD, T8 MY23","","0.7","1.1","16.0","25.0"
"Volvo S60 Recharge, AWD, Inscription, Inscription Expression, R-Design T8 MY22","","1.7","2.0","37.3","45.9"
"Volvo S60 Recharge, AWD, Polestar, MY22","","1.7","2.0","37.3","45.9"
"Volvo S90 Gasóleo AWD Core, Plus, Ultimate, B5 MY24","","5.5","6.6","145.0","174.0"
"Volvo S90 Gasóleo, Core, AWD, B5 MY23","","5.7","6.6","148.0","174.0"
"Volvo S90 Gasóleo, Plus, AWD, B5 MY23","","5.7","6.6","148.0","174.0"
"Volvo S90 Gasóleo, Ultimate, AWD, B5 MY23","","5.7","6.6","148.0","174.0"
"Volvo S90 Gasolina, Core, B4 MY23","","6.8","7.7","154.0","175.0"
"Volvo S90 Gasolina, Core, Plus, B4 MY24","","6.6","7.7","151.0","176.0"
"Volvo S90 Gasolina, Plus, B4 MY23","","6.8","7.7","154.0","175.0"
"Volvo S90 Gasolina, Ultimate, B4 MY23","","6.8","7.7","154.0","175.0"
"Volvo S90 Híbrido Enchufable eAWD, Plus, Ultimate T8 MY24","","0.7","1.1","15.0","25.0"
"Volvo S90 Inscription, Momentum Pro, R-design B4 MY22","","6.6","6.7","150.0","175.0"
"Volvo S90 Inscription, Momentum Pro, R-design B5 MY22","","5.5","6.6","145.0","174.0"
"Volvo S90 Recharge Plug-in Hybrid, Core, AWD,T8 MY23","","0.7","1.1","17.0","25.0"
"Volvo S90 Recharge Plug-in Hybrid, Plus, AWD,T8 MY23","","0.7","1.1","17.0","25.0"
"Volvo S90 Recharge Plug-in Hybrid, Ultimate, AWD,T8 MY23","","0.7","1.1","17.0","25.0"
"Volvo S90 Recharge, AWD, Inscription, Inscription Expression, R-Design T8 MY22","","1.7","2.7","39.0","61.0"
"Volvo Trucks FE 42RA","","","","",""
"Volvo Trucks FE 62TRA","","","","",""
"Volvo Trucks FH 42R3HA","","","","",""
"Volvo Trucks FH 42R3HA","","","","",""
"Volvo Trucks FH 42T3HA","","","","",""
"Volvo Trucks FH 42T3HA","","","","",""
"Volvo Trucks FH 62PT3HA","","","","",""
