"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) 6 vel. MY 20","","7.0","7.3","159.0","165.0"
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) 6 vel. MY19","","7.0","7.3","159.0","165.0"
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) 6 vel. MY21","","7.1","7.2","161.0","163.0"
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) S tronic 7 vel MY21","","7.3","7.3","166.0","166.0"
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) S tronic 7 vel MY21","","7.2","7.2","162.0","162.0"
"Audi TT COUPÉ 45 TFSI 180 kW (245 CV) S tronic MY19","","7.1","7.4","161.0","168.0"
"Audi TT COUPÉ 45 TFSI quattro 180 kW (245 CV) S tronic 7 vel MY21","","8.0","8.0","182.0","182.0"
"Audi TT COUPÉ 45 TFSI quattro 180 kW (245 CV) S tronic 7 vel. Tourist Trophy MY23","","8.1","8.1","184.0","184.0"
"Audi TT COUPÉ 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","7.9","8.2","179.0","186.0"
"Audi TT COUPÉ 45 TFSI quattro 180 kW (245 CV) S tronic MY19","","7.9","8.2","179.0","185.0"
"Audi TT COUPÉ TT RS TFSI quattro 294 kW (400 CV) S tronic 7 vel. Coupé MY23","","8.9","8.9","201.0","203.0"
"Audi TT COUPÉ TT RS TFSI quattro 294 kW (400 CV) S tronic 7 vel. RS MY21","","8.9","8.9","203.0","203.0"
"Audi TT ROADSTER 40 TFSI 145 kW (197 CV) S tronic MY 20","","7.0","7.3","158.0","165.0"
"Audi TT ROADSTER 40 TFSI 145 kW (197 CV) S tronic MY19","","7.0","7.3","158.0","165.0"
"Audi TT ROADSTER 45 TFSI 180 kW (245 CV) S tronic MY19","","7.3","7.6","166.0","173.0"
"Audi TT ROADSTER 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","8.1","8.4","184.0","191.0"
"Audi TT ROADSTER 45 TFSI quattro 180 kW (245 CV) S tronic MY19","","8.1","8.4","184.0","191.0"
"Audi TT RS COUPÉ 294 kW (400CV) S tronic MY 20","","9.2","9.3","208.0","210.0"
"Audi TT RS COUPÉ 294 kW (400CV) S tronic MY19","","9.1","9.2","207.0","209.0"
"Audi TT RS ROADSTER 294 kW (400CV) S tronic MY 20","","9.4","9.5","213.0","215.0"
"Audi TT RS ROADSTER 294 kW (400CV) S tronic MY19","","9.4","9.5","213.0","215.0"
"Audi TT S Coupe TFSI 225 kW (306CV) S tronic MY19","","8.0","8.1","181.0","184.0"
"Audi TT S Roadster TFSI 225 kW (306CV) S tronic MY19","","8.2","8.4","186.0","189.0"
"Audi TTS COUPÉ TFSI 225 kW (306CV) S tronic MY 20","","8.0","8.1","181.0","184.0"
"Audi TTS ROADSTER TFSI 225 kW (306CV) S tronic MY 20","","8.2","8.4","186.0","189.0"
"BLUESHARK R1 Lite HS","","","","",""
"BLUESHARK R1 PRO HS","","","","",""
"BMW 225 e xDrive Active Tourer 21EA","","0.6","0.8","14.0","19.0"
"BMW 230 e xDrive Active Tourer 51BX","","0.6","0.8","14.0","18.0"
"BMW 320e 18FS","","1.3","1.8","29.0","40.0"
"BMW 320e xDrive 51FY","","1.5","2.1","34.0","48.0"
"BMW 330 e 28FS","","1.3","1.8","30.0","40.0"
"BMW 330e xDrive Touring 71CY","","1.5","2.1","35.0","48.0"
"BMW 530e 71FJ","","6.5","7.1","13.0","17.0"
"BMW 550e xDrive 11FK","","7.6","8.2","19.0","23.0"
"BMW 750e xDrive 41EH","","1.0","1.1","22.0","25.0"
"BMW i i3 8P21","","","","",""
"BMW i i3 BEV i3 Grupo 1 Automatico (I01) (7Z21)","","","","",""
"BMW i i3 BEV i3 Grupo 2 Automatico (I01) (7Z21)","","","","",""
"BMW i i3 REEV i3 Grupo 1 Automatico (I01) (CO2 13) (7Z41)","","","","",""
"BMW i i3 REEV i3 Grupo 2 Automatico (I01) (CO2 14) (7Z41)","","","","",""
"BMW i i3S 8P61","","","","",""
"BMW i i3s BEV i3s Automatico (I01) (7Z61)","","","","",""
"BMW i i3s REEV i3s Automatico (I01) (CO2 15) (7Z81)","","","","",""
"BMW i i4 edrive40","","","","",""
"BMW i i4 i4 edrive40","","","","",""
"BMW i i4 M50","","","","",""
"BMW i3 BMW i3 (120 Ah) 11/2019","","","","",""
"BMW i3s BMW i3s (120 Ah) 11/2019","","","","",""
"BMW i4 eDrive 35 41AW","","","","",""
