"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SKODA SUPERB MY20 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","130.0","143.0","5.0","5.5"
"SKODA SUPERB MY20 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","126.0","139.0","4.8","5.3"
"SKODA SUPERB MY20 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","147.0","158.0","5.6","6.0"
"SKODA SUPERB MY20 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","160.0","173.0","6.1","6.6"
"SKODA SUPERB MY20 2.0 TSI 140kW (190CV) DSG","","165.0","172.0","7.3","7.6"
"SKODA SUPERB MY20 2.0 TSI 200kW (272CV) DSG 4x4","","189.0","196.0","8.3","8.7"
"SKODA SUPERB MY21 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6.4","7.2","144.0","163.0"
"SKODA SUPERB MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","6.2","6.7","141.0","152.0"
"SKODA SUPERB MY21 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","5.4","5.9","142.0","156.0"
"SKODA SUPERB MY21 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","5.0","5.5","130.0","144.0"
"SKODA SUPERB MY21 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","4.8","5.3","126.0","138.0"
"SKODA SUPERB MY21 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","5.6","6.0","146.0","158.0"
"SKODA SUPERB MY21 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","6.1","6.6","160.0","173.0"
"SKODA SUPERB MY21 2,0 TDI 90 kW (122 CV) DSG 7 vel.","","4.8","5.3","125.0","139.0"
"SKODA SUPERB MY21 2,0 TSI 140 kW (190 CV) DSG 7 vel.","","7.2","7.6","164.0","172.0"
"SKODA SUPERB MY21 2,0 TSI 200 kW (272 CV) DSG 7 vel. 4x4","","8.3","8.6","188.0","196.0"
"SKODA SUPERB NG COMBI MY24 L&K 1.5 TSI m-HEV 110 kW (150 CV) DSG 7 vel. (MTMA 2124)","","5.6","5.9","128.0","134.0"
"SKODA SUPERB NG COMBI MY24 L&K 2.0 TDI 110 kW (150 CV) DSG 7 vel. (MTMA 2241)","","5.2","","137.0","142.0"
"SKODA SUPERB NG COMBI MY24 SELECTION 1.5 TSI m-HEV 110 kW (150 CV) DSG 7 vel. (MTMA 2124)","","5.4","5.9","122.0","134.0"
"SKODA SUPERB NG COMBI MY24 SELECTION 2.0 TDI 110 kW (150 CV) DSG 7 vel. (MTMA 2241)","","5.0","","131.0","134.0"
"smart #1 (HX11) BRABUS","","","","",""
"smart #1 (HX11) Launch Edition","","","","",""
"smart #1 (HX11) Premium","","","","",""
"smart #1 (HX11) Pro","","","","",""
"smart #1 (HX11) Pro+","","","","",""
"smart #1 (HX11) Pulse","","","","",""
"smart #3 (HC11) BRABUS","","","","",""
"smart #3 (HC11) Edición 25 aniversario","","","","",""
"smart #3 (HC11) Premium","","","","",""
"smart #3 (HC11) Pro","","","","",""
"smart #3 (HC11) Pro+","","","","",""
"smart forfour EQ forfour (W453)","","","","",""
"smart fortwo EQ fortwo (C453)","","","","",""
"smart fortwo EQ fortwo cabrio (A453)","","","","",""
"soco JS2A 0","","","","",""
"Solaris Urbino 10,5 mild hybrid Microhíbrido","","","","",""
"Solaris Urbino 12 electric Electric","","","","",""
"Solaris Urbino 12 GNC GNC","","","","",""
"Solaris Urbino 12 GNC mild hybrid Microhíbrido","","","","",""
"Solaris Urbino 12 Hybrid Hybrid","","","","",""
"Solaris Urbino 12 hydrogen Electric","","","","",""
"Solaris Urbino 12 mild hybrid Microhíbrido","","","","",""
"Solaris Urbino 12 plug-in hybrid Plug-in hybrid","","","","",""
"Solaris Urbino 15 LE electric Electric","","","","",""
"Solaris Urbino 18 electric Electric","","","","",""
"Solaris Urbino 18 GNC GNC","","","","",""
"Solaris Urbino 18 GNC mild hybrid Microhíbrido","","","","",""
"Solaris Urbino 18 Hybrid Hybrid","","","","",""
"Solaris Urbino 18 hydrogen Electric","","","","",""
"Solaris Urbino 18 mild hybrid Microhíbrido","","","","",""
"Solaris Urbino 18 plug-in hybrid Plug-in hybrid","","","","",""
"Solaris Urbino 24 electric Electric","","","","",""
"Solaris Urbino 9 LE electric Electric","","","","",""
"SsangYong KORANDO D16T 4x2 AUT MY19","","6.1","6.1","159.0","159.0"
"SsangYong KORANDO D16T 4x2 AUT MY21","","6.2","6.2","164.0","164.0"
"SsangYong KORANDO D16T 4x2 MY19","","5.6","5.6","147.0","147.0"
"SsangYong KORANDO D16T 4x2 MY21","","5.8","5.9","153.0","155.0"
"SsangYong KORANDO D16T 4x4 AUT MY19","","6.8","6.8","178.0","178.0"
"SsangYong KORANDO D16T 4x4 AUT MY21","","6.7","6.7","176.0","176.0"
"SsangYong KORANDO E-MOTION URBAN","","","","",""
"SsangYong KORANDO G15T 4x2 AUT MY19","","7.9","7.9","180.0","180.0"
"SsangYong KORANDO G15T 4x2 AUT MY21","","7.9","7.9","182.0","182.0"
"SsangYong KORANDO G15T 4x2 LP MY19","","7.8","7.8","176.0","176.0"
"SsangYong KORANDO G15T 4x2 LP MY21","","7.4","7.6","170.0","174.0"
"SsangYong KORANDO G15T 4x2 MY19","","7.6","7.6","172.0","172.0"
"SsangYong KORANDO G15T 4x4 AUT MY19","","8.7","8.7","198.0","198.0"
"SsangYong KORANDO G15T 4x4 AUT MY21","","8.6","8.6","197.0","197.0"
"SsangYong Musso Sports Limited 4WD AT","","7.9","11.7","207.7","308.3"
"SsangYong Musso Sports Premium 4WD AT","","8.1","11.7","212.5","306.8"
"SsangYong Musso Sports Pro 4WD AT","","8.1","11.7","212.5","306.8"
"SsangYong Musso Sports Pro 4WD MT","","7.7","10.1","201.9","266.4"
"SsangYong REXTON Limited 4WD AT","","7.3","11.8","191.7","309.7"
"SsangYong REXTON Premium 4WD AT","","7.0","10.1","184.5","264.9"
"SsangYong REXTON Pro 4WD AT","","6.9","9.9","183.2","262.1"
"SsangYong TIVOLI D16T 4X2 AUT MY19","","6.0","6.0","158.0","158.0"
"SsangYong TIVOLI D16T 4X2 MY19","","5.5","5.6","145.0","146.0"
"SsangYong TIVOLI G12 4X2","","7.0","7.0","158.0","158.0"
"SsangYong TIVOLI G15T 4x2 AUT MY19","","7.7","7.7","175.0","175.0"
"SsangYong TIVOLI G15T 4x2 AUT MY21","","7.6","7.6","175.0","175.0"
"SsangYong TIVOLI G15T 4x2 MY19","","7.0","7.2","160.0","164.0"
"SsangYong TIVOLI G15T 4x2 MY21","","7.0","7.0","161.0","161.0"
"SsangYong TORRES ADVENTURE","","7.7","10.8","176.3","247.2"
"SsangYong TORRES LIFE","","7.2","10.5","163.6","240.5"
"SsangYong TORRES TREND","","6.8","9.4","154.6","215.4"
"Subaru BRZ BRZ 2.0R HIGH MT","","8.5","8.5","191.0","191.0"
"Subaru FORESTER 2.0I-L EcoHibrid","","8.1","8.1","185.0","185.0"
"Subaru IMPREZA 1.6I LINEARTRONIC EXECUTIVE","","7.9","7.9","177.0","177.0"
"Subaru IMPREZA 1.6I LINEARTRONIC SPORT","","7.6","7.6","172.0","172.0"
"Subaru LEVORG 2.0I LINEARTRONIC","","8.7","8.7","196.0","196.0"
"Subaru OUTBACK 2.5I LINEARTRONIC","","8.6","8.6","193.0","193.0"
"Subaru SOLTERRA TOURING","","","","",""
"Subaru SOLTERRA URBAN","","","","",""
"Subaru XV 1.6I LINEARTRONIC","","8.0","8.0","180.0","180.0"
"Subaru XV 2.0I EcoHibrid","","7.9","7.9","180.0","180.0"
"SUKOY EV-02 ELECTRIC","","","","",""
"SUKOY EV-03 ELECTRIC","","","","",""
"SUNRA ANGER S","","","","",""
"SUNRA MIKU SUPER S","","","","",""
"SUNRA ROBO S","","","","",""
"Super Soco CPX","","","","",""
