"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Citroën C5 X Plug-in Hybrid 180 Plus","","1.0","1.3","24.0","30.0"
"Citroën C5 X Plug-in Hybrid 180 You","","1.0","1.3","24.0","30.0"
"Citroën C5 X Plug-in Hybrid 225 Hypnos","","1.2","1.6","28.0","37.0"
"Citroën C5 X Plug-in Hybrid 225 Max","","1.0","1.3","24.0","30.0"
"Citroën C5 X Plug-In Hybrid ë225 EAT8","","1.3","1.4","29.0","30.0"
"Citroën C5 X PureTech 130 S&S EAT8 Plus","","5.9","6.9","133.0","156.0"
"Citroën C5 X PureTech 130 S&S EAT8 You","","5.9","6.9","133.0","156.0"
"Citroën C5 X PureTech 130S&S EAT8","","6.0","6.0","132.0","154.0"
"Citroën C5 X PureTech 180 S&S EAT8","","6.5","6.6","145.0","167.0"
"Citroën ë-Berlingo 50 kWh Talla M","","","","",""
"Citroën ë-Berlingo 50 kWh Talla XL","","","","",""
"Citroën ë-Berlingo Van Batería 50 KWh Talla M","","","","",""
"Citroën ë-Berlingo Van Batería 50 KWh Talla XL","","","","",""
"Citroën ë-C4 115 KW","","","","",""
"Citroën ë-C4 eléctrico 100 KW - 50KWh E SERIES","","","","",""
"Citroën ë-C4 eléctrico 100 KW - 50KWh YOU","","","","",""
"Citroën ë-C4 Eléctrico 100 KW C-SERIES","","","","",""
"Citroën ë-C4 eléctrico 100KW- 50KWh MAX","","","","",""
"Citroën ë-C4 eléctrico 100KW- 50KWh PLUS","","","","",""
"Citroën ë-C4 eléctrico 115 KW - 54KWh E SERIES","","","","",""
"Citroën ë-C4 eléctrico 115 KW - 54KWh MAX","","","","",""
"Citroën ë-C4 eléctrico 115 KW - 54KWh PLUS","","","","",""
"Citroën ë-C4 eléctrico 115 KW - 54KWh YOU","","","","",""
