"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"BMW Serie 5 M550d xDrive Touring Auto.11/2019","","7.3","7.8","191.0","208.0"
"BMW Serie 5 M550i xDrive (11BK)Auto.01/2021","","10.6","11.4","235.0","251.0"
"BMW Serie 5 M550i xDrive Berlina (11BK) Auto.07/2020","","10.5","11.4","239.0","258.0"
"BMW Serie 5 M550i xDrive Berlina Auto.11/2019","","10.0","11.0","239.0","255.0"
"BMW Serie 6 620d Gran Tu (JY81)Auto.01/2021","","5.5","6.0","143.0","156.0"
"BMW Serie 6 620d Gran Turismo (JY81) Auto.07/2020","","5.5","6.0","143.0","156.0"
"BMW Serie 6 620d Gran Turismo Auto.11/2019","","5.8","6.7","155.0","175.0"
"BMW Serie 6 620d xDrive (JY01)Auto.01/2021","","5.8","6.3","151.0","164.0"
"BMW Serie 6 620d xDrive Gran Turismo (JY01) Auto.07/2020","","5.8","6.3","151.0","164.0"
"BMW Serie 6 620d xDrive Gran Turismo Auto.11/2019","","6.1","7.1","160.0","185.0"
"BMW Serie 6 630d Gran Tu (JY21)Auto.01/2021","","5.7","6.4","150.0","167.0"
"BMW Serie 6 630d Gran Turismo (JY21) Auto.07/2020","","5.7","6.4","150.0","167.0"
"BMW Serie 6 630d Gran Turismo Auto.11/2019","","6.3","7.1","166.0","185.0"
"BMW Serie 6 630d xDrive (JY41)Auto.01/2021","","6.0","6.8","156.0","178.0"
"BMW Serie 6 630d xDrive Gran Turismo (JY41) Auto.07/2020","","6.0","6.8","156.0","178.0"
"BMW Serie 6 630d xDrive Gran Turismo Auto.11/2019","","6.6","7.6","176.0","200.0"
"BMW Serie 6 630i Gran Tu (21BP)Auto.01/2021","","6.8","7.7","155.0","174.0"
"BMW Serie 6 630i Gran Turismo (21BP) Auto.07/2020","","6.8","7.7","155.0","174.0"
"BMW Serie 6 630i Gran Turismo Auto.11/2019","","7.8","8.8","178.0","200.0"
"BMW Serie 6 640d xDrive (JY61)Auto.01/2021","","6.2","6.8","163.0","179.0"
"BMW Serie 6 640d xDrive Gran Turismo (JY61) Auto.07/2020","","6.2","6.8","163.0","179.0"
"BMW Serie 6 640d xDrive Gran Turismo Auto.11/2019","","7.0","7.8","182.0","207.0"
"BMW Serie 6 640i (41BP)Auto.01/2021","","7.7","8.4","175.0","190.0"
"BMW Serie 6 640i Gran Turismo (41BP) Auto.07/2020","","7.7","8.4","175.0","190.0"
