"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Maserati QUATTROPORTE MODENA (5AP1L) M156 6E2 5AP1L","","10.5","11.3","238.0","257.0"
"Maserati QUATTROPORTE MODENA (5AP1LS) M156 6E2 5AP1LS","","10.5","11.3","238.0","257.0"
"Maserati QUATTROPORTE MODENA (5AP1S) M156 6E2 5AP1S","","10.5","11.3","238.0","257.0"
"Maserati QUATTROPORTE MODENA (5APS) M156 6E2 5APS","","11.3","12.0","257.0","272.0"
"Maserati QUATTROPORTE MODENA Q4 (4AP) M156 6E4 4AP","","12.2","12.8","276.0","288.0"
"Maserati QUATTROPORTE MODENA Q4 (4AP1) M156 6E4 4AP1","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (4AP1L) M156 6E4 4AP1L","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (4AP1LS) M156 6E4 4AP1LS","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (4AP1LSB) M156 6E4 4AP1LSB","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (4AP1S) M156 6E4 4AP1S","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (4AP1SB) M156 6E4 4AP1SB","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (4APS) M156 6E4 4APS","","12.2","12.8","276.0","288.0"
"Maserati QUATTROPORTE MODENA Q4 (5AP) M156 6E4 5AP","","12.2","12.8","276.0","288.0"
"Maserati QUATTROPORTE MODENA Q4 (5AP1) M156 6E4 5AP1","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (5AP1L) M156 6E4 5AP1L","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (5AP1LS) M156 6E4 5AP1LS","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (5AP1LSB) M156 6E4 5AP1LSB","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (5AP1S) M156 6E4 5AP1S","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (5AP1SB) M156 6E4 5AP1SB","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE MODENA Q4 (5APS) M156 6E4 5APS","","12.2","12.8","276.0","288.0"
"Maserati QUATTROPORTE S (4AP) M156 6E2 4AP","","","","",""
"Maserati QUATTROPORTE S (4AP1) M156 6E2 4AP1","","10.5","11.3","238.0","257.0"
"Maserati QUATTROPORTE S (5AP) M156 6E2 5AP","","","","",""
"Maserati QUATTROPORTE S (5AP1) M156 6E2 5AP1","","10.5","11.3","238.0","257.0"
"Maserati QUATTROPORTE S Q4 (4AP) M156 6E4 4AP","","","","",""
"Maserati QUATTROPORTE S Q4 (4AP1) M156 6E4 4AP1","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE S Q4 (5AP) M156 6E4 5AP","","","","",""
"Maserati QUATTROPORTE S Q4 (5AP1) M156 6E4 5AP1","","10.9","11.9","247.0","269.0"
"Maserati QUATTROPORTE TROFEO (4HAP) M156 6H2 4HAP","","12.2","12.5","276.0","282.0"
"Maserati QUATTROPORTE TROFEO (4HAP) M156 6H2 4HAP","","12.3","12.7","277.0","286.0"
"Maserati QUATTROPORTE TROFEO (4HAPB) M156 6H2 4HAPB","","12.4","12.9","280.0","290.0"
"Maserati QUATTROPORTE TROFEO (5HAP) M156 6H2 5HAP","","12.3","12.7","277.0","286.0"
"Maserati QUATTROPORTE TROFEO (5HAP) M156 6H2 5HAP","","12.2","12.5","276.0","282.0"
"Maserati QUATTROPORTE TROFEO (5HAPB) M156 6H2 5HAPB","","12.4","12.9","280.0","290.0"
"MAXUS Deliver 9 L1H1","","8.0","10.5","210.0","274.0"
"MAXUS Deliver 9 L1H2","","8.1","10.7","213.0","279.0"
"MAXUS Deliver 9 L2H2","","8.2","10.7","214.0","281.0"
"MAXUS Deliver 9 L3 Chasis","","10.2","11.7","238.0","304.0"
"MAXUS Deliver 9 L3H2","","8.1","10.7","213.0","279.0"
"MAXUS Deliver 9 L3H2 RWD","","8.6","11.2","228.0","292.0"
"MAXUS Deliver 9 L3H3 RWD","","10.0","11.5","232.0","297.0"
"MAXUS Deliver 9 L4 Chasis","","11.3","12.8","264.0","332.0"
"MAXUS e Deliver 3 FURGON BATALLA CORTA 35 kWh","","","","",""
"MAXUS e Deliver 3 FURGON BATALLA CORTA 52.5 kWh","","","","",""
"MAXUS e Deliver 3 FURGON BATALLA LARGA 35 kWh","","","","",""
"MAXUS e Deliver 3 FURGON BATALLA LARGA 52.5 kWh","","","","",""
"MAXUS eDeliver 3 Chasis 50kWh","","","","",""
"MAXUS eDeliver 3 LWB 35kWh","","","","",""
"MAXUS eDeliver 3 LWB 50kWh","","","","",""
"MAXUS eDeliver 3 LWB 53kWh","","","","",""
"MAXUS eDeliver 3 SWB 35kWh","","","","",""
"MAXUS eDeliver 3 SWB 50kWh","","","","",""
"MAXUS eDeliver 3 SWB 53kWh","","","","",""
"MAXUS eDeliver 9 L2H2 52kWh","","","","",""
"MAXUS eDeliver 9 L2H2 72kWh","","","","",""
"MAXUS eDeliver 9 L3 Chasis 65kWh","","","","",""
"MAXUS eDeliver 9 L3H2 52kWh","","","","",""
"MAXUS eDeliver 9 L3H2 72kWh","","","","",""
"MAXUS eDeliver 9 L3H2 89kWh","","","","",""
"MAXUS eDeliver 9 L4 Chasis 65kWh","","","","",""
"MAXUS Euniq 5 52 kWh","","","","",""
"MAXUS EV80 CHASIS-CABINA.C819 / 345357F","","","","",""
"MAXUS EV80 FURGON CERRADO L2H2. 4810 / 345357F","","","","",""
"MAXUS EV80 FURGON CERRADO L2H3. 5810 / 345357F","","","","",""
"MAXUS T90 89 KWH","","","","",""
"MAXUS V80 CHASIS CABINA","","8.0","12.1","212.0","319.0"
"MAXUS V80 FURGON L1H1","","8.3","11.2","293.0","218.0"
"MAXUS V80 FURGON L2H2","","8.3","11.2","293.0","218.0"
"MAXUS V80 FURGON L2H3","","8.3","11.2","293.0","218.0"
"Mazda 2 1.5GE (75) 5P MHEV","","4.8","4.8","109.4","109.4"
"Mazda 2 1.5GE (90) 5P 16 HOMURA AUT.","","5.4","5.4","122.4","122.4"
"Mazda 2 1.5GE (90) 5P MHEV","","4.7","4.7","107.4","107.4"
"Mazda 2 HYBRID 1.5GE (93) 5P Resto de Versiones","","3.8","3.8","87.0","87.0"
"Mazda 2 HYBRID 1.5GE (93) 5P SELECT","","4.0","4.0","92.0","92.0"
"Mazda 3 (2020) 1.8DE (116) ORIGIN Y EVOLUTION 4P Man.","","4.8","4.8","130.0","130.0"
"Mazda 3 (2020) 1.8DE (116) ORIGIN Y EVOLUTION 5P Man.","","5.0","5.0","131.0","131.0"
"Mazda 3 (2020) 2.0GE (122) EVOLUTION 4P Aut.","","6.4","6.4","145.0","145.0"
"Mazda 3 (2020) 2.0GE (122) EVOLUTION 4P Aut.","","6.2","6.2","141.0","141.0"
"Mazda 3 (2020) 2.0GE (122) EVOLUTION 5P Aut.","","6.5","6.5","148.0","148.0"
"Mazda 3 (2020) 2.0GE (122) EVOLUTION 5P Aut.","","6.4","6.4","144.0","144.0"
"Mazda 3 (2020) 2.0GE (122) ORIGIN Y EVOLUTION 4P Man.","","6.0","6.0","136.0","136.0"
"Mazda 3 (2020) 2.0GE (122) ORIGIN Y EVOLUTION 4P Man.","","5.8","5.8","132.0","132.0"
"Mazda 3 (2020) 2.0GE (122) ORIGIN Y EVOLUTION 5P Man.","","6.2","6.2","139.0","139.0"
"Mazda 3 (2020) 2.0GE (122) ORIGIN Y EVOLUTION 5P Man.","","6.0","6.0","136.0","136.0"
"Mazda 3 (2020) 2.0GE (122) ZENITH 4P Aut.","","6.6","6.6","149.0","149.0"
"Mazda 3 (2020) 2.0GE (122) ZENITH 4P Aut.","","6.4","6.4","144.0","144.0"
"Mazda 3 (2020) 2.0GE (122) ZENITH 4P Man.","","6.1","6.1","139.0","139.0"
