"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Jaguar E-PACE 2.0D I4 240 CV AWD Auto - S/SE/R-Dynamic S/R-Dynamic SE","","7.6","8.8","200.2","230.2"
"Jaguar F-PACE 2.0 I4 250 CV AWD Auto - Pure/Prestige/R-Sport/Portfolio","","9.1","10.4","206.9","236.4"
"Jaguar F-PACE 2.0 I4 300 CV AWD Auto - Pure/Prestige/R-Sport/Portfolio","","9.5","10.8","213.9","243.4"
"Jaguar F-PACE 2.0 I4 PHEV 404 PS AWD - Standard S/Standard SE/Standard HSE/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE","","9.4","9.9","48.8","57.7"
"Jaguar F-PACE 2.0D I4 163 CV RWD Manual - Pure/Prestige/R-Sport/Portfolio","","6.3","7.0","163.4","182.7"
"Jaguar F-PACE 2.0D I4 180 CV AWD Auto - Pure/Prestige/R-Sport/Portfolio","","6.7","7.7","175.6","202.9"
"Jaguar F-PACE 2.0D I4 180 CV RWD Auto - Pure/Prestige/R-Sport/Portfolio","","6.5","7.1","170.2","186.6"
"Jaguar F-PACE 2.0D I4 240 CV AWD Auto - Pure/Prestige/R-Sport/Portfolio","","6.9","8.0","180.8","210.6"
"Jaguar F-PACE 3.0D V6 TD 300 CV AWD Auto - Pure/Prestige/R-Sport/S/Portfolio","","7.5","8.4","196.5","220.5"
"Jaguar F-PACE 5.0 V8 550 CV AWD Auto - SVR","","12.5","12.5","281.0","281.0"
"Jaguar F-TYPE 2.0 I4 221 kW (300 CV) RWD Auto - F-Type/R-Dynamic - Convertible","","9.0","9.3","204.4","211.2"
"Jaguar F-TYPE 2.0 I4 221 kW (300 CV) RWD Auto - F-Type/R-Dynamic - Cupé","","9.0","9.3","204.4","211.2"
"Jaguar F-TYPE 3.0 V6 S/C 250 kW (340 CV) RWD Auto - F-Type/R-Dynamic - Convertible","","11.3","11.3","254.3","254.3"
"Jaguar F-TYPE 3.0 V6 S/C 250 kW (340 CV) RWD Auto - F-Type/R-Dynamic - Cupé","","11.3","11.3","254.3","254.3"
"Jaguar F-TYPE 3.0 V6 S/C 250 kW (340 CV) RWD Manual - F-Type/R-Dynamic - Convertible","","9.8","10.3","222.3","231.8"
"Jaguar F-TYPE 3.0 V6 S/C 250 kW (340 CV) RWD Manual - F-Type/R-Dynamic - Cupé","","9.8","10.3","222.3","231.8"
"Jaguar F-TYPE 3.0 V6 S/C 280 kW (380 CV) AWD Auto - F-Type/R-Dynamic - Convertible","","11.1","11.3","250.5","255.8"
"Jaguar F-TYPE 3.0 V6 S/C 280 kW (380 CV) AWD Auto - F-Type/R-Dynamic - Cupé","","11.1","11.3","250.5","255.8"
"Jaguar F-TYPE 3.0 V6 S/C 280 kW (380 CV) RWD Auto - F-Type/R-Dynamic - Convertible","","10.5","10.9","237.5","245.9"
"Jaguar F-TYPE 3.0 V6 S/C 280 kW (380 CV) RWD Auto - F-Type/R-Dynamic - Cupé","","10.5","10.9","237.5","245.9"
"Jaguar F-TYPE 3.0 V6 S/C 280 kW (380 CV) RWD Manual - F-Type/R-Dynamic - Convertible","","11.5","11.5","260.1","260.1"
"Jaguar F-TYPE 3.0 V6 S/C 280 kW (380 CV) RWD Manual - F-Type/R-Dynamic - Cupé","","11.5","11.5","260.1","260.1"
"Jaguar F-TYPE 5,0 V8 S/C 405 kW (550 CV) AWD Auto - R - Convertible","","10.8","11.1","246.0","251.0"
"Jaguar F-TYPE 5,0 V8 S/C 423 kW (575 CV) AWD Auto - SVR - Convertible","","11.1","11.1","251.0","251.0"
"Jaguar F-TYPE 5.0 V8 S/C 405 kW (550 CV) AWD Auto - R - Cupé","","10.8","11.1","246.0","251.0"
"Jaguar F-TYPE 5.0 V8 S/C 423 kW (575 CV) AWD Auto - SVR - Cupé","","11.1","11.1","251.0","251.0"
"Jaguar I-PACE 400 CV AWD Auto S/SE/HSE/First Edition - 415 km","","","","",""
"Jaguar I-PACE 400 CV AWD Auto S/SE/HSE/First Edition - 470 km","","","","",""
"Jaguar XE 2.0 I4 200 CV RWD Auto - Pure/Prestige/Portfolio/Landmark Edition","","8.1","8.7","182.8","196.7"
"Jaguar XE 2.0 I4 200 CV RWD Auto - R-Sport","","8.1","8.7","182.8","196.7"
"Jaguar XE 2.0 I4 250 CV RWD Auto - Pure/Prestige/Portfolio/Landmark Edition","","8.1","9.3","182.8","211.3"
"Jaguar XE 2.0 I4 250 CV RWD Auto - R-Sport","","8.1","9.3","182.8","211.3"
"Jaguar XE 2.0 I4 300 CV AWD Auto - Pure/Prestige/Portfolio","","8.5","9.8","192.5","221.6"
"Jaguar XE 2.0 I4 300 CV AWD Auto - R-Sport/300 Sport","","8.5","9.8","192.5","221.6"
"Jaguar XE 2.0D I4 163 CV RWD Auto - Pure/Prestige/R-Sport/Portfolio","","5.6","6.4","147.6","167.7"
"Jaguar XE 2.0D I4 163 CV RWD Manual - Pure/Prestige/R-Sport/Portfolio","","5.6","6.2","145.4","162.6"
"Jaguar XE 2.0D I4 180 CV AWD Auto - Portfolio/Landmark Edition","","6.3","7.5","166.4","196.3"
"Jaguar XE 2.0D I4 180 CV AWD Auto - Pure/Prestige/R-Sport","","6.3","7.5","166.4","196.3"
"Jaguar XE 2.0D I4 180 CV RWD Auto - Portfolio/Landmark Edition","","5.6","6.7","147.6","175.8"
"Jaguar XE 2.0D I4 180 CV RWD Auto - Pure/Prestige/R-Sport","","5.6","6.7","147.6","175.8"
"Jaguar XE 2.0D I4 180 CV RWD Manual - Portfolio/Landmark Edition","","5.5","6.6","144.8","171.7"
"Jaguar XE 2.0D I4 180 CV RWD Manual - Pure/Prestige/R-Sport","","5.5","6.6","144.8","171.7"
"Jaguar XE 2.0D I4 240 CV AWD Auto - Portfolio/Landmark Edition","","6.7","7.8","174.8","204.7"
"Jaguar XE 2.0D I4 240 CV AWD Auto - Pure/Prestige/R-Sport","","6.7","7.8","174.8","204.7"
"Jaguar XF 2.0 I4 250 CV RWD Auto Berlina - Pure/Prestige/R-Sport/Portfolio","","8.1","9.3","182.8","211.3"
"Jaguar XF 2.0 I4 250 CV RWD Auto Sportbrake - Pure/Prestige/R-Sport/Portfolio","","8.1","9.3","182.8","211.3"
"Jaguar XF 2.0 I4 300 PS AWD Auto Berlina - 300 Sport","","8.5","9.8","192.5","221.6"
"Jaguar XF 2.0 I4 300 PS AWD Auto Berlina - Pure/Prestige/R-Sport/Portfolio","","8.5","9.8","192.5","221.6"
"Jaguar XF 2.0 I4 300 PS AWD Auto Sportbrake - 300 Sport","","8.5","9.8","192.5","221.6"
"Jaguar XF 2.0 I4 300 PS AWD Auto Sportbrake - Prestige/R-Sport/Portfolio","","8.5","9.8","192.5","221.6"
"Jaguar XF 2.0D I4 163 CV RWD Auto Berlina - Pure/Prestige","","5.6","6.4","147.6","167.7"
"Jaguar XF 2.0D I4 163 CV RWD Auto Sportbrake - Pure/Prestige","","5.6","6.4","147.6","167.7"
