"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Nissan JUKE N-DESIGN + PERSO INT CHIC + P. TECH - 1.6 Hybrid 105kW (145CV) E6D-F Auto","","5.0","5.0","114.0","114.0"
"Nissan JUKE N-DESIGN + PERSO INT CHIC + P. TECH + NAVI + BOSE - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","133.0","133.0"
"Nissan JUKE N-DESIGN + PERSO INT CHIC + P. TECH + NAVI + BOSE - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE N-DESIGN + PERSO INT CHIC + P. TECH + NAVI + BOSE - 1.6 Hybrid 105kW (145CV) E6D-F Auto","","5.0","5.0","114.0","114.0"
"Nissan JUKE N-DESIGN + T. NEGRO - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE N-DESIGN 1.0 DIG-T 84kW (114CV) E6D-Full DCT","","6.4","6.4","144.4","145.0"
"Nissan JUKE PREMIÈRE EDITION - 1.6 Hybrid 105kW (145CV) E6D-F Auto","","5.0","5.0","114.0","114.0"
"Nissan JUKE TEKNA  1.0 DIG-T 84kW (114CV) E6D-Full 6MT","","6.2","6.2","139.2","139.2"
"Nissan JUKE TEKNA - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","132.0","132.0"
"Nissan JUKE TEKNA - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE TEKNA - 1.6 Hybrid 105kW (145CV) E6D-F Auto","","5.0","5.0","114.0","114.0"
"Nissan JUKE TEKNA + C. BITONO - 1.0 DIG-T 84kW (114CV) E6D-F 6MT","","5.8","5.8","132.0","132.0"
"Nissan JUKE TEKNA + C. BITONO - 1.0 DIG-T 84kW (114CV) E6D-F DCT","","6.0","6.0","137.0","137.0"
"Nissan JUKE TEKNA + C. BITONO - 1.6 Hybrid 105kW (145CV) E6D-F Auto","","5.0","5.0","114.0","114.0"
"Nissan JUKE TEKNA 1.0 DIG-T 84kW (114CV) E6D-Full DCT","","6.3","6.3","142.8","142.8"
"Nissan JUKE VISIA 1.0 DIG-T 84kW (114CV) E6D-Full 6MT","","5.9","5.9","133.7","133.7"
"Nissan LEAF 40kWh 2.ZERO","","","","",""
"Nissan LEAF 40kWh Access","","","","",""
"Nissan LEAF 40kWh Acenta","","","","",""
"Nissan LEAF 40kWh Comercial","","","","",""
"Nissan LEAF 40kWh N-Connecta","","","","",""
"Nissan LEAF 40kWh Tekna","","","","",""
"Nissan LEAF 40kWh Visia","","","","",""
"Nissan LEAF 62kWh e+ Acenta","","","","",""
"Nissan LEAF 62kWh e+ N-Connecta","","","","",""
"Nissan LEAF 62kWh e+ Tekna","","","","",""
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta  + Crist privacidad + P Smart Comfort + P Navi","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta + Cristales privacidad traseros","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta + Cristales privacidad traseros + Pack Navegación","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta + Cristales privacidad traseros + Pack Seguridad Plus","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta + Cristales privacidad traseros + Pack Smart Comfort","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta + Pack Navegación","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta + Pack Seguridad Plus","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta + Pack Smart Comfort","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full Acenta + Pack Smart Comfort + Pack Navegación","","5.3","5.3","120.0","120.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Acenta","","6.1","6.1","137.0","137.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Acenta + Cristales privacidad traseros","","6.1","6.1","137.0","137.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Acenta + Cristales privacidad traseros + Pack Navegación","","6.1","6.1","137.0","137.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Acenta + Cristales privacidad traseros + Pack Seguridad Plus","","6.1","6.1","137.0","137.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Acenta + Cristales privacidad traseros + Pack Smart Comfort","","6.1","6.1","137.0","137.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Acenta + Pack Navegación","","6.1","6.1","137.0","137.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Acenta + Pack Seguridad Plus","","6.1","6.1","137.0","137.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Acenta + Pack Smart Comfort","","6.1","6.1","137.0","137.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Acenta + Pack Smart Comfort + Pack Navegación","","6.1","6.1","137.0","137.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Kiiro","","6.3","6.3","143.0","143.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT N-Design","","6.1","6.1","138.0","138.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT N-Design + Pack Navegación","","6.1","6.1","138.0","138.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT N-Design + Pack Navegación + Pack Seguridad plus","","6.1","6.1","138.0","138.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT N-Design + Pack Seguridad Plus","","6.1","6.1","138.0","138.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Tekna","","6.1","6.1","138.0","138.0"
"Nissan Micra 1.0 IG-T 68kW (92 CV) S&S E6D-Full CVT Tekna + Pack Navegador","","6.1","6.1","138.0","138.0"
