"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Opel Combo Cargo (MY20.5) Select L H1 650 kg 1.5 TD S/S MT5 100 CV","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY20.5) Select XL H1 1,000 kg 1.5 TD S/S MT5 100 CV","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY21.0) Doble Cabina XL 1,000 kg 1.5 TD MT5 100 CV","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY21.0) Doble Cabina XL 1,000 kg 1.5 TD S/S MT5 100 CV","","5.2","6.1","137.0","160.0"
"Opel Combo Cargo (MY21.0) Express 4x4 650 kg 1.5 TD S/S MT5 130 CV","","5.4","6.0","141.0","158.0"
"Opel Combo Cargo (MY21.0) Express L 1,000 kg 1.5 TD MT5 100 CV","","5.1","6.1","133.0","160.0"
"Opel Combo Cargo (MY21.0) Express L 1,000 kg 1.5 TD S/S MT5 100 CV","","5.1","6.1","135.0","160.0"
"Opel Combo Cargo (MY21.0) Express L 650 kg 1.5 TD MT5 100 CV","","5.1","6.1","133.0","160.0"
"Opel Combo Cargo (MY21.0) Express L 650 kg 1.5 TD MT5 75 CV","","5.5","5.7","143.0","150.0"
"Opel Combo Cargo (MY21.0) Express L 650 kg 1.5 TD S/S MT5 100 CV","","5.1","6.1","135.0","160.0"
"Opel Combo Cargo (MY21.0) Express L 650 kg 1.5 TD S/S MT5 75 CV","","5.4","5.7","141.0","150.0"
"Opel Combo Cargo (MY21.0) Express XL 1,000 kg 1.5 TD MT5 100 CV","","5.1","6.1","133.0","160.0"
"Opel Combo Cargo (MY21.0) Express XL 1,000 kg 1.5 TD S/S MT5 100 CV","","5.1","6.1","135.0","160.0"
"Opel Combo Cargo (MY21.0) Select L 1,000 kg 1.5 TD MT5 100 CV","","5.1","6.1","133.0","160.0"
"Opel Combo Cargo (MY21.0) Select L 1,000 kg 1.5 TD S/S MT5 100 CV","","5.2","6.1","136.0","160.0"
"Opel Combo Cargo (MY21.0) Select L 650 kg 1.5 TD MT5 100 CV","","5.1","6.1","133.0","160.0"
"Opel Combo Cargo (MY21.0) Select L 650 kg 1.5 TD MT5 75 CV","","5.4","5.8","143.0","152.0"
"Opel Combo Cargo (MY21.0) Select L 650 kg 1.5 TD S/S MT5 100 CV","","5.2","6.1","136.0","160.0"
"Opel Combo Cargo (MY21.0) Select L 650 kg 1.5 TD S/S MT5 75 CV","","5.3","5.7","139.0","150.0"
"Opel Combo Cargo (MY21.0) Select XL 1,000 kg 1.5 TD MT5 100 CV","","5.1","6.1","133.0","160.0"
"Opel Combo Cargo (MY21.0) Select XL 1,000 kg 1.5 TD S/S MT5 100 CV","","5.2","6.1","136.0","160.0"
"Opel Combo Cargo (MY23B) Combo Cargo Doble Cabina Diesel 1.5 100HP S&S MT E6.4","","5.2","6.1","136.0","161.0"
"Opel Combo Cargo (MY23B) Combo Cargo Doble Cabina Diesel 1.5 130HP S&S MT E6.4","","5.4","6.5","143.0","171.0"
"Opel Combo Cargo (MY23B) Combo Cargo L 1000kg Diesel 1.5 100HP S&S MT E6.4","","5.2","6.1","136.0","161.0"
"Opel Combo Cargo (MY23B) Combo Cargo L 1000kg Diesel 1.5 130HP S&S AT E6.4","","5.4","6.5","143.0","171.0"
"Opel Combo Cargo (MY23B) Combo Cargo L 1000kg Diesel 1.5 130HP S&S MT E6.4","","5.4","6.5","143.0","171.0"
