"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Opel Astra 5P (MY20.5) Elegance 1.5D DVH AT9 S/S 122 CV (90kW)","","5.0","5.3","130.0","138.0"
"Opel Astra 5P (MY20.5) Elegance 1.5D DVH MT6 S/S 122 CV (90kW)","","5.0","5.3","130.0","138.0"
"Opel Astra 5P (MY20.5) GS Line 1.2T SHL MT6 S/S 110 CV (81kW)","","5.2","5.5","119.0","126.0"
"Opel Astra 5P (MY20.5) GS Line 1.2T SHT MT6 S/S 130 CV (96kW)","","5.2","5.5","119.0","125.0"
"Opel Astra 5P (MY20.5) GS Line 1.5D DVC MT6 S/S 105 CV (77kW)","","4.3","4.5","112.0","119.0"
"Opel Astra 5P (MY20.5) GS Line 1.5D DVH MT6 S/S 122 CV (90kW)","","4.3","4.5","112.0","119.0"
"Opel Astra 5P (MY21.0) Business Elegance 1.2T SHR MT6 S/S 145 CV (107kW)","","5.3","5.6","120.0","127.0"
"Opel Astra 5P (MY21.0) Business Elegance 1.2T SHT MT6 S/S 130 CV (96kW)","","5.3","5.6","120.0","127.0"
"Opel Astra 5P (MY21.0) Business Elegance 1.4T SHT CVT S/S 145 CV (107kW)","","5.7","6.2","130.0","141.0"
"Opel Astra 5P (MY21.0) Business Elegance 1.5D DVH AT9 S/S 122 CV (90kW)","","5.0","5.3","131.0","138.0"
"Opel Astra 5P (MY21.0) Business Elegance 1.5D DVH MT6 S/S 122 CV (90kW)","","4.4","4.7","116.0","122.0"
"Opel Astra 5P (MY21.0) Edition 1.2T SHL MT6 S/S 110 CV (81kW)","","5.3","5.5","120.0","124.0"
"Opel Astra 5P (MY21.0) Edition 1.5D DVC MT6 S/S 105 CV (77kW)","","4.3","4.5","113.0","118.0"
"Opel Astra 5P (MY21.0) GS Line 1.2T SHL MT6 S/S 110 CV (81kW)","","5.3","5.4","121.0","124.0"
"Opel Astra 5P (MY21.0) GS Line 1.2T SHT MT6 S/S 130 CV (96kW)","","5.3","5.4","121.0","123.0"
"Opel Astra 5P (MY21.0) GS Line 1.5D DVC MT6 S/S 105 CV (77kW)","","4.4","4.4","114.0","116.0"
"Opel Astra 5P (MY21.0) GS Line 1.5D DVH MT6 S/S 122 CV (90kW)","","4.5","4.5","117.0","119.0"
"Opel Astra 5P (MY21.0) Ultimate 1.2T SHR MT6 S/S 145 CV (107kW)","","5.3","5.6","121.0","127.0"
"Opel Astra 5P (MY21.0) Ultimate 1.4T SHT CVT S/S 145 CV (107kW)","","5.8","6.2","131.0","141.0"
"Opel Astra 5P (MY21.0) Ultimate 1.5D DVH AT9 S/S 122 CV (90kW)","","5.1","5.3","133.0","139.0"
"Opel Astra 5P (MY21.0) Ultimate 1.5D DVH MT6 S/S 122 CV (90kW)","","4.5","4.7","117.0","122.0"
"Opel Astra 5P (MY22.0) Edition 1.2T XHL MT6 S/S 110 HP (81kW)","","5.4","5.4","123.0","123.0"
"Opel Astra 5P (MY22.0) Edition 1.2T XHT MT6 S/S 130 HP (96kW)","","5.4","5.5","123.0","124.0"
"Opel Astra 5P (MY22.0) Edition 1.5D DTH MT6 S/S 130 HP (96kW)","","4.3","4.4","113.0","114.0"
