"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Audi Q7 45 TDI quattro 170 kW (231 CV) tiptronic MY 20","","8.1","9.0","213.0","236.0"
"Audi Q7 45 TDI quattro 170 kW (231 CV) tiptronic MY19","","8.2","8.8","214.0","232.0"
"Audi Q7 50 TDI quattro 210 kW (286 CV) Tiptonic 8 vel. Básico MY23","","7.8","8.5","204.0","224.0"
"Audi Q7 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. MY21","","8.4","8.7","218.0","228.0"
"Audi Q7 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. S Line/Black Line MY21","","8.2","8.9","214.0","232.0"
"Audi Q7 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. S Line/Black Line MY21","","8.0","8.4","210.0","219.0"
"Audi Q7 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. S line+Plus/Blackline+Plus MY22","","8.0","8.4","209.0","221.0"
"Audi Q7 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. S line+Plus/Blackline+Plus MY23","","7.8","8.5","205.0","224.0"
"Audi Q7 50 TDI quattro 210 kW (286 CV) tiptronic MY 20","","8.2","9.0","215.0","236.0"
"Audi Q7 50 TDI quattro 210 kW (286 CV) tiptronic MY19","","8.3","8.8","216.0","231.0"
"Audi Q7 55 TFSI e quattro 280 kW (381 CV) tiptronic 8 vel. MY21","","2.6","3.2","58.0","72.0"
"Audi Q7 55 TFSI e quattro 280 kW (381 CV) tiptronic 8 vel. S line/Black line MY21","","2.7","2.7","61.0","62.0"
"Audi Q7 55 TFSIe quattro 280 kW (381 CV)* tiptronic 8 vel. Básico MY22","","2.6","2.6","58.0","58.0"
"Audi Q7 55 TFSIe quattro 280 kW (381 CV)* tiptronic 8 vel. Básico MY23","","2.0","24.0","46.0","51.0"
"Audi Q7 55 TFSIe quattro 280 kW (381 CV)* tiptronic 8 vel. S line+ plus/Black line + Plus MY23","","2.1","24.0","47.0","52.0"
"Audi Q7 55 TFSIe quattro 280 kW (381 CV)* tiptronic 8 vel. Sline+plus/Blackline+Plus MY22","","2.6","2.7","58.0","61.0"
"Audi Q7 60 TFSI e quattro 335 kW (456 CV) tiptronic 8 vel. Competition MY21","","3.2","3.4","73.0","77.0"
"Audi Q7 60 TFSI e quattro 335 kW (456 CV) tiptronic MY 20","","3.3","3.4","75.0","77.0"
"Audi Q7 60 TFSI e quattro 340 kW (462 CV) tiptronic 8 vel. S line MY21","","2.6","2.9","59.0","66.0"
"Audi Q7 60 TFSIe quattro 340 kW (462 CV) Tiptonic 8 vel. S line + Plus/ Black line Plus MY23","","2.1","24.0","47.0","52.0"
"Audi Q7 SQ7 TDI quattro 257 kW (349 CV) tiptronic 8 vel. S MY21","","9.2","9.7","241.0","255.0"
"Audi Q7 SQ7 TFSI quattro 373 kW (507 CV) Tiptonic 8 vel. SQ7/SQ7 Plus MY23","","11.8","12.8","269.0","290.0"
"Audi Q7 SQ7 TFSI quattro 373 kW 507 CV) tiptronic 8 vel. S MY21","","12.0","12.5","272.0","284.0"
"Audi Q8 45 TDI quattro 170 kW (231 CV) tiptronic 8 vel. Básico/Sline+Plus/Blackline+plus MY22","","8.4","8.5","220.0","224.0"
"Audi Q8 45 TDI quattro 170 kW (231 CV) tiptronic 8 vel. Básico/Sline+Plus/Blackline+plus MY23","","8.0","8.8","210.0","231.0"
"Audi Q8 45 TDI quattro 170 kW (231 CV) tiptronic 8 vel. MY21","","8.5","8.6","222.0","226.0"
"Audi Q8 45 TDI quattro 170 kW (231 CV) tiptronic 8 vel. MY21","","8.1","8.5","213.0","223.0"
"Audi Q8 45 TDI quattro 170 kW (231 CV) tiptronic MY 20","","8.1","8.8","212.0","232.0"
"Audi Q8 45 TDI quattro 170 kW (231 CV) tiptronic MY19","","8.1","8.8","211.0","230.0"
"Audi Q8 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. Básico/Sline+Plus/Blackline+Plus MY22","","8.4","8.6","221.0","226.0"
"Audi Q8 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. Básico/Sline+Plus/Blackline+Plus MY23","","8.0","8.8","210.0","231.0"
