"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"BMW Z4 Z4 sDrive20i Man.11/2019","","7.2","7.4","163.0","167.0"
"BMW Z4 Z4 sDrive30i (HF31) Auto.07/2020","","7.1","7.3","161.0","166.0"
"BMW Z4 Z4 sDrive30i (HF31)Auto.01/2021","","7.0","7.2","161.0","166.0"
"BMW Z4 Z4 sDrive30i Auto.11/2019","","7.3","7.6","166.0","172.0"
"BUXO eURBA II 3500ee","","","","",""
"BUXO eURBA II 3750ee","","","","",""
"BUXO eURBA II 4500ee","","","","",""
"BUXO eURBA III 3500ee","","","","",""
"BUXO eURBA III 3750ee","","","","",""
"BUXO eURBA III 4500ee","","","","",""
"BYD BYD ATTO 3 SC2E/M2F1C/1NXE5E001NL1","","","","",""
"BYD BYD B19 DC Low Floor 3/4 Puertas","","","","",""
"BYD BYD DOLPHIN EM2E-1/H2F1C/2NTE5F002NL1","","","","",""
"BYD HAN AWD SE2D1C/1NXE5E001NL1","","","","",""
"BYD K11U DC Low Floor 4 Puertas","","","","",""
"BYD K7UA DC Low Entry 2 Puertas","","","","",""
"BYD K9UB AC Low Floor 2 Puertas","","","","",""
"BYD K9UB AC Low Floor 3 Puertas","","","","",""
"BYD K9UB DC Low Entry 2 Puertas","","","","",""
"BYD K9UB DC Low Floor 2 Puertas","","","","",""
"BYD K9UB DC Low Floor 3 Puertas","","","","",""
"BYD K9UD DC Low Floor 2 Puertas","","","","",""
"BYD K9UD DC Low Floor 3 Puertas","","","","",""
"BYD SEAL AWD SE2D1C/1NXE5E001NL1","","","","",""
"BYD SEAL SE2R1C/2NTE5F002NL1","","","","",""
"BYD TANG M2D1C/1NXE7E001NL1","","","","",""
"CAJERO K5","","","","",""
"CAKE Kalk& Kalk INK&","","","","",""
"CAKE Ösa +","","","","",""
"CANOMOBILITY JS2A 4000E","","","","",""
"Car-bus.net eSHUTTLE SHUTTLE","","","","",""
"Car-bus.net eURBAN URBANO","","","","",""
"Car-bus.net Wolta 150","","","","",""
"Car-bus.net Wolta 68","","","","",""
"CENNTRO AUTOMOTIVE METRO A","","","","",""
"CENNTRO Avantier 00","","","","",""
"CENNTRO LOGISTAR 100 CBE21115B22AEB","","","","",""
"CENNTRO LOGISTAR 100 CBE21115B22AEC","","","","",""
"CENNTRO Logistar 200 - CAE211 - CarBox 26A21AEA","","","","",""
"CENNTRO Logistar 200 - CAE211 26A21AEA","","","","",""
"CENNTRO Logistar 200V - CBE211 25A21AEA","","","","",""
"CENNTRO LOGISTAR 260 1 1","","","","",""
"CENNTRO M5021EV 12","","","","",""
"CENNTRO Metro 20Kw Serie especial Chasis","","","","",""
