"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Volkswagen Turismos T-Roc MY22 T-Roc Advance R-Line 2.0 TDI 85 kW (115 CV)  6 vel.","","4.7","4.7","123.0","123.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Advance Style 1.0 TSI 81 kW (110 CV)  6 vel.","","6.0","6.0","136.0","136.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Advance Style 1.5 TSI 110 kW (150 CV)  6 vel.","","6.2","6.2","142.0","142.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Advance Style 1.5 TSI 110 kW (150 CV)  Automatico DSG 7 vel.","","6.3","6.3","144.0","144.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Advance Style 2.0 TDI 110 kW (150 CV)  Automatico DSG 7 vel.","","4.9","4.9","128.0","128.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Advance Style 2.0 TDI 110kW (150CV) Manual 6 velocidades*","","4.8","4.8","126.0","126.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Advance Style 2.0 TDI 85 kW (115 CV)  6 vel.","","4.7","4.7","123.0","123.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Edition 1.0 TSI 81 kW (110 CV)  6 vel.","","6.0","6.0","135.0","135.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Edition 2.0 TDI 85 kW (115 CV)  6 vel.","","4.7","4.7","122.0","122.0"
"Volkswagen Turismos T-Roc MY22 T-Roc R 2.0 TSI 4Motion 221 kW (300 CV)  Automatico DSG 7 vel.","","8.6","8.6","195.0","195.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Sport 1.5 TSI 110 kW (150 CV)  Automatico DSG 7 vel.","","6.3","6.3","144.0","144.0"
"Volkswagen Turismos T-Roc MY22 T-Roc SPORT 1.5 TSI EVO 110kW (150CV) Manual 6 velocidades","","6.2","6.2","142.0","142.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Sport 2.0 TDI 110 kW (150 CV)  6 vel.","","4.8","4.8","126.0","126.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Sport 2.0 TDI 110 kW (150 CV)  Automatico DSG 7 vel.","","4.9","4.9","128.0","128.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Sport 2.0 TDI 4Motion 110 kW (150 CV)  Automatico DSG 7 vel.","","5.5","5.5","145.0","145.0"
"Volkswagen Turismos T-Roc MY22 T-Roc Sport 2.0 TSI 4Motion 140 kW (190 CV)  Automatico DSG 7 vel.","","7.4","7.4","168.0","168.0"
"Volkswagen Turismos T-Roc MY23 T-Roc 1.0 TSI 81kW (110CV)","","6.0","6.0","135.0","135.0"
"Volkswagen Turismos T-Roc MY23 T-Roc 2.0 TDI 85kW (116CV)","","4.6","4.6","122.0","122.0"
"Volkswagen Turismos T-Roc MY23 T-Roc Life 1.0 TSI 81kW (110CV)","","6.0","6.0","135.0","135.0"
"Volkswagen Turismos T-Roc MY23 T-Roc Life 1.5 TSI EVO 110kW (150CV)","","6.0","6.0","135.0","135.0"
"Volkswagen Turismos T-Roc MY23 T-Roc Life 1.5 TSI EVO 110kW (150CV) DSG","","6.0","6.0","138.0","138.0"
"Volkswagen Turismos T-Roc MY23 T-Roc Life 2.0 TDI 110kW (150CV)","","4.8","4.8","125.0","125.0"
"Volkswagen Turismos T-Roc MY23 T-Roc Life 2.0 TDI 110kW (150CV) DSG","","4.9","4.9","127.0","127.0"
"Volkswagen Turismos T-Roc MY23 T-Roc Life 2.0 TDI 85kW (116CV)","","4.6","4.6","122.0","122.0"
"Volkswagen Turismos T-Roc MY23 T-Roc R 2.0 TSI 4MOTION 221kW (300CV) DSG","","8.5","8.5","193.0","193.0"
"Volkswagen Turismos T-Roc MY23 T-Roc R-Line 1.5 TSI EVO 110kW (150CV)","","6.3","6.3","142.0","142.0"
"Volkswagen Turismos T-Roc MY23 T-Roc R-Line 1.5 TSI EVO 110kW (150CV) DSG 7 vel.","","8.5","8.5","144.0","144.0"
"Volkswagen Turismos T-Roc MY23 T-Roc R-Line 2.0 TDI 110kW (150CV)","","4.9","4.9","130.0","130.0"
"Volkswagen Turismos T-Roc MY23 T-Roc R-Line 2.0 TDI 110kW (150CV) DSG","","5.1","5.1","134.0","134.0"
"Volkswagen Turismos T-Roc MY23 T-Roc R-Line 2.0 TSI 4MOTION 140kW (190CV) DSG","","8.5","8.5","177.0","177.0"
"Volkswagen Turismos T-Roc MY24 T-Roc 1.0 TSI 81kW (110CV)","","6.0","6.0","134.0","134.0"
"Volkswagen Turismos T-Roc MY24 T-Roc 2.0 TDI 85kW (116CV)","","4.6","4.6","122.0","122.0"
"Volkswagen Turismos T-Roc MY24 T-Roc Life 1.0 TSI 81kW (110CV)","","6.0","6.0","135.0","135.0"
"Volkswagen Turismos T-Roc MY24 T-Roc Life 1.5 TSI EVO 110kW (150CV)","","6.0","6.0","135.0","135.0"
"Volkswagen Turismos T-Roc MY24 T-Roc Life 1.5 TSI EVO 110kW (150CV) DSG","","6.0","6.0","138.0","138.0"
"Volkswagen Turismos T-Roc MY24 T-Roc Life 2.0 TDI 110kW (150CV)","","4.8","4.8","125.0","125.0"
"Volkswagen Turismos T-Roc MY24 T-Roc Life 2.0 TDI 110kW (150CV) DSG","","4.9","4.9","127.0","127.0"
"Volkswagen Turismos T-Roc MY24 T-Roc Life 2.0 TDI 85kW (116CV)","","4.6","4.6","122.0","122.0"
"Volkswagen Turismos T-Roc MY24 T-Roc R 2.0 TSI 4MOTION 221kW (300CV) DSG","","8.5","8.5","196.0","196.0"
"Volkswagen Turismos T-Roc MY24 T-Roc R-Line 1.5 TSI EVO 110kW (150CV)","","6.3","6.3","142.0","142.0"
"Volkswagen Turismos T-Roc MY24 T-Roc R-Line 1.5 TSI EVO 110kW (150CV) DSG 7 vel.","","8.5","8.5","144.0","144.0"
