"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Fiat TIPO Tipo Cross 1.6 Mjet 97kW (130cv) MY22","","4.6","4.7","120.0","121.0"
"Fiat TIPO Tipo Garmin 1.5 Hybrid 97kW (130cv) DCT MY22","","5.2","5.2","117.0","119.0"
"Fiat TIPO Tipo Life 1.0 73kw (100cv) Bz","","5.5","5.7","125.0","132.0"
"Fiat TIPO Tipo Life 1.3 Mjet Diesel 70kw (95cv)","","4.3","4.5","114.0","119.0"
"Fiat TIPO Tipo Life 1.6 Mjet Diesel 95kw (130cv)","","4.5","4.7","118.0","123.0"
"Fiat TIPO Tipo RED 1.0 GSE 73kW (100cv) MY22","","5.7","5.8","129.0","131.0"
"Fiat TIPO Tipo RED 1.5 Hybrid 97kW (130cv) DCT MY22","","5.2","5.2","117.0","119.0"
"Fiat TIPO Tipo RED 1.6 Mjet 97kW (130cv) MY22","","4.6","4.7","120.0","121.0"
"Fiat TIPO Tipo Sedan 1.3 16v 70 kW (95 CV) diesel Multijet II - MY20.S1","","4.4","4.6","115.0","120.0"
"Fiat TIPO Tipo Sedan 1.4 16v 70 kW (95 CV) - MY20.S1","","6.6","6.9","153.0","161.0"
"Fiat TIPO Tipo Sedan 1.6 16v 88 kW (120 CV) diesel Multijet II - MY20.S1","","5.0","5.3","128.0","137.0"
"Fiat TIPO Tipo SW 1.3 16v 70 kW (95 CV) diesel Multijet II - MY20.S1","","4.6","4.8","120.0","125.0"
"Fiat TIPO Tipo SW 1.3 16v Mirror 70 kW (95 CV) diesel Multijet II","","4.6","4.9","119.0","127.0"
"Fiat TIPO Tipo SW 1.3 16v Pop Business 70 kW (95 CV) diesel Multijet II","","4.6","4.9","119.0","127.0"
"Fiat TIPO Tipo SW 1.3 16v S Design 70 kW (95 CV) diesel Multijet II","","4.6","4.9","119.0","127.0"
"Fiat TIPO Tipo SW 1.4 16v 70 kW (95 CV) - MY20.S1","","6.9","7.1","159.0","164.0"
"Fiat TIPO Tipo SW 1.4 16v Lounge 70 kW (95 CV) gasolina","","7.5","7.8","170.0","177.0"
"Fiat TIPO Tipo SW 1.4 16v Mirror 70 kW (95 CV) gasolina","","7.5","7.8","170.0","177.0"
"Fiat TIPO Tipo SW 1.4 16v Pop 70 kW (95 CV) gasolina","","7.5","7.8","170.0","177.0"
"Fiat TIPO Tipo SW 1.4 16v S Design 70 kW (95 CV) gasolina","","7.5","7.8","170.0","177.0"
"Fiat TIPO Tipo SW 1.4 16v Street 70 kW (95 CV) gasolina","","7.5","7.8","170.0","177.0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v 88 kW (120 CV) - MY20.S1","","6.7","6.8","161.0","167.0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v Lounge 88 kW (120 CV) gasolina","","7.1","8.2","161.0","182.0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v Lounge Plus 88 kW (120 CV) gasolina","","7.1","8.2","161.0","182.0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v Mirror 88 kW (120 CV) gasolina","","7.1","8.2","161.0","182.0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v S Design 88 kW (120 CV) gasolina","","7.1","8.2","161.0","182.0"
"Fiat TIPO Tipo SW 1.6 16v 88 kW (120 CV) diesel Multijet II - MY20.S1","","5.1","5.4","133.0","141.0"
"Fiat TIPO Tipo SW 1.6 16v 88 kW (120 CV) diesel Multijet II DDCT - MY20.S1","","5.3","5.5","139.0","144.0"
"Fiat TIPO Tipo SW 1.6 16v Lounge 88 kW (120 CV) diesel Multijet II","","5.3","5.8","146.0","153.0"
"Fiat TIPO Tipo SW 1.6 16v Lounge 88 kW (120 CV) diesel Multijet II DDCT","","5.7","5.9","146.0","153.0"
"Fiat TIPO Tipo SW 1.6 16v Lounge Plus 88 kW (120 CV) diesel Multijet II","","5.3","5.8","146.0","153.0"
"Fiat TIPO Tipo SW 1.6 16v Lounge Plus 88 kW (120 CV) diesel Multijet II DDCT","","5.7","5.9","146.0","153.0"
"Fiat TIPO Tipo SW 1.6 16v Mirror 88 kW (120 CV) diesel Multijet II","","5.3","5.8","146.0","153.0"
"Fiat TIPO Tipo SW 1.6 16v Mirror 88 kW (120 CV) diesel Multijet II DDCT","","5.7","5.9","146.0","153.0"
"Fiat TIPO Tipo SW 1.6 16v Pop Business 88 kW (120 CV) diesel Multijet II","","5.3","5.8","146.0","153.0"
