"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Opel Corsa (MY21.B) Elegance 1.2T XHL AT8 S/S 100 CV (74kW)","","5.4","5.7","122.0","128.0"
"Opel Corsa (MY21.B) Elegance 1.2T XHL MT6 S/S 100 CV (74kW)","","5.2","5.6","118.0","126.0"
"Opel Corsa (MY21.B) Elegance 1.5D DT MT6 S/S 100 CV (74kW)","","4.0","4.3","106.0","113.0"
"Opel Corsa (MY21.B) GS Line + 1.2T XHL MT6 S/S 100 CV (74kW)","","5.3","5.6","119.0","126.0"
"Opel Corsa (MY21.B) GS Line + 1.2T XHT AT8 S/S 130 CV (96kW)","","5.4","5.7","122.0","128.0"
"Opel Corsa (MY21.B) GS Line + 1.5D DT MT6 S/S 100 CV (74kW)","","4.1","4.3","107.0","113.0"
"Opel Corsa (MY21.B) GS-Line 1.2T XHL MT6 S/S 100 CV (74kW)","","5.3","5.5","118.0","123.0"
"Opel Corsa (MY21.B) GS-Line 1.5D DT MT6 S/S 100 CV (74kW)","","4.1","4.2","106.0","110.0"
"Opel Corsa (MY21.B) Ultimate 1.2T XHL MT6 S/S 100 CV (74kW)","","5.3","5.6","119.0","125.0"
"Opel Corsa (MY21.B) Ultimate 1.2T XHT AT8 S/S 130 CV (96kW)","","5.4","5.7","123.0","129.0"
"Opel Corsa (MY21.B) Ultimate 1.5D DT MT6 S/S 100 CV (74kW)","","4.1","4.3","106.0","112.0"
"Opel Corsa (MY21.C) Design & Tech 1.2T XHL MT6 S/S 100 CV (74kW)","","5.3","5.5","118.0","120.0"
"Opel Corsa (MY21.C) Edition 1.2 XEL MT5 S/S 75 CV (55kW)","","5.2","5.3","117.0","120.0"
"Opel Corsa (MY21.C) Edition 1.2T XHL MT6 S/S 100 CV (74kW)","","5.2","5.4","117.0","120.0"
"Opel Corsa (MY21.C) Edition 1.5D DT MT6 S/S 100 CV (74kW)","","4.0","4.1","106.0","108.0"
