"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"SKODA OCTAVIA LIMO Enero MY23 RS PLUS 2.0 TSI 180 kW (245 CV) DSG (MTMA 2070)","","6.8","7.1","154.0","160.0"
"SKODA OCTAVIA LIMO Enero MY23 RS PLUS 2.0 TSI 180 kW (245 CV) DSG (MTMA 2080)","","6.8","7.1","154.0","160.0"
"SKODA OCTAVIA LIMO Enero MY23 SELECTION 1.0 TSI 81 kW (110 CV) DSG m-HEV (MTMA 1860)","","5.1","5.5","116.0","126.0"
"SKODA OCTAVIA LIMO Enero MY23 SELECTION 1.0 TSI 81 kW (110 CV) DSG m-HEV (MTMA 1900)","","5.1","5.5","116.0","126.0"
"SKODA OCTAVIA LIMO Enero MY23 SELECTION 1.5 TSI 110 kW (150 CV) DSG m-HEV (MTMA 1880)","","5.3","5.7","120.0","130.0"
"SKODA OCTAVIA LIMO Enero MY23 SELECTION 1.5 TSI 110 kW (150 CV) DSG m-HEV (MTMA 1920)","","5.3","5.7","120.0","130.0"
"SKODA OCTAVIA LIMO Enero MY23 SELECTION 2.0 TDI 110 kW (150 CV) DSG (MTMA 2000)","","4.4","4.7","115.0","123.0"
"SKODA OCTAVIA LIMO Enero MY23 SELECTION 2.0 TDI 85 kW (115 CV) Manual (MTMA 1970)","","4.2","4.5","109.0","118.0"
"SKODA OCTAVIA LIMO MY21 Ambition 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2040)","","1.0","1.4","23.0","28.0"
"SKODA OCTAVIA LIMO MY21 Ambition 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2090)","","1.0","1.4","23.0","28.0"
"SKODA OCTAVIA LIMO MY21 Ambition 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2120)","","1.0","1.4","23.0","28.0"
"SKODA OCTAVIA LIMO MY21 RS 1,4 TSI iV P-HEV 180 kW (245 CV) DSG 6 vel. (MTMA 2135)","","1.1","1.4","26.0","28.0"
"SKODA OCTAVIA LIMO MY21 RS 1,4 TSI iV P-HEV 180 kW (245 CV) DSG 6 vel. (MTMA 2166)","","1.1","1.4","26.0","28.0"
"SKODA OCTAVIA LIMO MY21 Sport 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2040)","","1.0","1.4","23.0","28.0"
"SKODA OCTAVIA LIMO MY21 Sport 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2090)","","1.0","1.4","23.0","28.0"
"SKODA OCTAVIA LIMO MY21 Sport 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2120)","","1.0","1.4","23.0","28.0"
"SKODA OCTAVIA LIMO MY21 Style 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel. (MTMA 2040)","","1.0","1.4","23.0","28.0"
